SimID,L,Haploid,monoecious,omega,complete,U,sigma,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
8989,4,FALSE,TRUE,1,0,0.015,0.14142135623731,629,617,0.137953175586419,0.111272141200825,-0.593551076497788,-0.585836772423584,-0.00752591823418514,-0.578315022886341,0
8990,4,FALSE,TRUE,1,0,0.015,0.14142135623731,547,543,-0.0444687807292627,-0.0122729346085992,-0.403893282589943,-0.392294815516891,NA,NA,1
8991,4,FALSE,TRUE,1,0,0.015,0.14142135623731,648,630,0.17386101141489,0.111371418761975,-0.799221774775325,-0.80123157335614,0.327076481926615,-0.794176094354602,0
8992,4,FALSE,TRUE,1,0,0.015,0.14142135623731,595,589,0.109696352482917,0.140835444432479,-1.86991316258582,-1.86339818638858,0.340178380061281,-1.86596568241726,0
8993,4,FALSE,TRUE,1,0,0.015,0.14142135623731,468,494,0.0481256187776833,0.0762024203349883,-0.424856355648183,-0.360850637183486,NA,NA,1
8994,4,FALSE,TRUE,1,0,0.015,0.14142135623731,525,574,0.0337307729670673,0.183859858223691,-0.724790639138889,-0.716644433450202,NA,NA,1
8995,4,FALSE,TRUE,1,0,0.015,0.14142135623731,603,606,0.0268161756436396,0.0511038083136865,-0.698698936199617,-0.69916460090402,0.032992058992207,-0.644529989034091,0
8996,4,FALSE,TRUE,1,0,0.015,0.14142135623731,677,705,0.206210792453323,0.189179830600125,-1.0655905201487,-1.05568276141786,0.201345073077878,-1.06914386520236,0
8997,4,FALSE,TRUE,1,0,0.015,0.14142135623731,666,574,0.38097849975488,0.151219380446561,-3.05417440463808,-3.05694256895261,0.239785795339741,-3.0579145762766,0
8998,4,FALSE,TRUE,1,0,0.015,0.14142135623731,510,566,-0.0117627520090255,0.201166828333343,-0.956074806473974,-0.951476852262745,NA,NA,1
8999,4,FALSE,TRUE,1,0,0.015,0.14142135623731,606,600,0.187430303054942,0.106066896494409,-0.477526272027599,-0.50735626988911,0.179865463177539,-0.506373795838866,0
9000,4,FALSE,TRUE,1,0,0.015,0.14142135623731,543,555,0.130467003649704,0.14385910470903,-0.531621143465965,-0.525359085025143,0.153020165144163,-0.531237027335546,0
9001,4,TRUE,TRUE,0,0,0.015,0.176776695296637,651,667,0.202107557475256,0.190850245002254,-1.5796633130018,-1.56501414592965,0.21171892231602,-1.57277248626276,0
9002,4,TRUE,TRUE,0,0,0.015,0.176776695296637,489,533,-0.0635523435542222,0.111790759664815,-1.71343528914607,-1.71479127362037,NA,NA,1
9003,4,TRUE,TRUE,0,0,0.015,0.176776695296637,603,638,0.361743127644027,0.469757124897385,-4.5789006054931,-4.58025500025416,NA,NA,1
9004,4,TRUE,TRUE,0,0,0.015,0.176776695296637,601,604,0.296163163601553,0.223028380095334,-2.53839979423211,-2.54301997152881,0.290949129239609,-2.54034960899832,0
9005,4,TRUE,TRUE,0,0,0.015,0.176776695296637,658,766,0.35507494901945,0.57876688602275,-2.26484151181394,-2.21549082482123,0.446602565076419,-2.26518957224905,0
9006,4,TRUE,TRUE,0,0,0.015,0.176776695296637,583,485,0.337936190429774,-0.0598920589138849,-1.78021965267399,-1.78340862099036,NA,NA,1
9007,4,TRUE,TRUE,0,0,0.015,0.176776695296637,574,551,0.112251872170412,0.0721939526497957,-3.13578517451118,-3.15574226297426,0.119548014527071,-3.18023626680442,0
9008,4,TRUE,TRUE,0,0,0.015,0.176776695296637,531,492,0.238389736721188,0.0249521217357802,-1.68482049291532,-1.67006421308945,NA,NA,1
9009,4,TRUE,TRUE,0,0,0.015,0.176776695296637,433,437,0.0621622157728985,0.0198112441677669,-0.949840643887167,-0.964798028619881,NA,NA,1
9010,4,TRUE,TRUE,0,0,0.015,0.176776695296637,460,477,-0.0204602526099913,0.111042741340358,-0.742231660267485,-0.760200292195017,NA,NA,1
9011,4,TRUE,TRUE,0,0,0.015,0.176776695296637,604,536,0.194410258230592,0.0874304566129616,-1.14077733237933,-1.14663823223064,0.0624061004690724,-1.16608142029188,0
9012,4,TRUE,TRUE,0,0,0.015,0.176776695296637,545,481,0.123210882299157,-0.0888738651602188,-1.28872284903383,-1.31082580932111,NA,NA,1
9013,4,TRUE,TRUE,0,0,0.015,0.176776695296637,624,576,0.285688712497325,0.226347224886846,-2.25234089325133,-2.25364302389836,0.380467585514147,-2.17030973099034,0
9014,4,TRUE,TRUE,0,0,0.015,0.176776695296637,467,510,0.0755496237507565,0.252171865700379,-5.4422326095496,-5.44416943847048,NA,NA,1
9015,4,TRUE,TRUE,0,0,0.015,0.176776695296637,526,485,0.100889257951162,-0.0757808519079746,-0.4963182121027,-0.479489409790454,NA,NA,1
9016,4,TRUE,TRUE,0,0,0.015,0.176776695296637,614,680,0.176214597716708,0.349519295815024,-2.44636266306504,-2.47012039259145,0.347366235845798,-2.47420440806143,0
9017,4,TRUE,TRUE,0,0,0.015,0.176776695296637,567,513,0.342088694670301,0.157993373918668,-2.57391959194892,-2.5867127594203,0.448497538474339,-2.58135454095536,0
9018,4,TRUE,TRUE,0,0,0.015,0.176776695296637,625,747,0.177810616661691,0.614851115351628,-3.53030505747228,-3.52935926798478,0.301944616477206,-3.53301110989162,0
9019,4,TRUE,TRUE,0,0,0.015,0.176776695296637,445,447,0.0552489715496627,0.135504650479906,-2.59929893762861,-2.59425367853512,NA,NA,1
9020,4,TRUE,TRUE,0,0,0.015,0.176776695296637,522,526,0.177891394172173,0.228453760552056,-1.45449823019709,-1.45242637211118,NA,NA,1
9021,4,TRUE,TRUE,0,0,0.015,0.176776695296637,518,560,-0.0662958814887231,0.140301789117327,-2.45751662391673,-2.45731563901651,0.188732646663891,-2.46107508742848,0
9022,4,TRUE,TRUE,0,0,0.015,0.176776695296637,595,617,0.27375937195808,0.427339065511452,-4.05956475164415,-4.06204896074817,0.304151143117348,-4.04471792630364,0
9023,4,TRUE,TRUE,0,0,0.015,0.176776695296637,526,583,0.107329816105166,0.194428910414953,-1.43325860435789,-1.43329026592906,NA,NA,1
9024,4,TRUE,TRUE,0,0,0.015,0.176776695296637,512,572,0.220134985227915,0.316858966031761,-3.54439354416326,-3.55453136799086,NA,NA,1
9025,4,TRUE,TRUE,0,0,0.015,0.176776695296637,582,445,0.284634596424584,-0.152073208805226,-2.66464957078542,-2.66332587668876,0.297793163418711,-2.64335610059807,0
9026,4,TRUE,TRUE,0,0,0.015,0.176776695296637,516,639,0.0997517710203872,0.46313194245559,-4.0479105129759,-4.05579264516398,NA,NA,1
9027,4,TRUE,TRUE,0,0,0.015,0.176776695296637,555,512,0.290567583601346,0.106896505846517,-3.69488238528276,-3.698494358164,0.314840636736092,-3.7022649037794,0
9028,4,TRUE,TRUE,0,0,0.015,0.176776695296637,471,525,0.0431660079496345,0.244966149608212,-1.16181650148768,-1.16820877699958,NA,NA,1
9029,4,TRUE,TRUE,0,0,0.015,0.176776695296637,495,590,0.0972298339349527,0.550083152202508,-1.12788379486107,-1.12132314841292,NA,NA,1
9030,4,TRUE,TRUE,0,0,0.015,0.176776695296637,404,419,-0.0189234779362326,0.0624076025591234,-1.53666945606188,-1.5568562520445,NA,NA,1
9031,4,TRUE,TRUE,0,0,0.015,0.176776695296637,585,629,0.118960022799769,0.179111036304189,-2.7840558905552,-2.78471197175962,0.172235922244489,-2.78512218813097,0
9032,4,TRUE,TRUE,0,0,0.015,0.176776695296637,526,498,-0.0066676865700408,-0.0151737793264957,-0.630834037930758,-0.638415077740413,NA,NA,1
9033,4,TRUE,TRUE,0,0,0.015,0.176776695296637,559,588,0.011227222755555,0.0979417474822009,-0.785215753262556,-0.779838639001939,0.117412646614539,-0.78601199472451,0
9034,4,TRUE,TRUE,0,0,0.015,0.176776695296637,667,588,0.465773100040118,0.152489226915788,-2.68451336732561,-2.67773489838017,0.45479190210938,-2.66999709641215,0
9035,4,TRUE,TRUE,0,0,0.015,0.176776695296637,647,681,0.225466231323608,0.335774666010004,-3.00674631493783,-2.97725963405428,0.215709042768689,-3.0086488335722,0
9036,4,TRUE,TRUE,0,0,0.015,0.176776695296637,544,491,0.0965528286858406,-0.109173988799941,-1.17591031068478,-1.18980955420833,NA,NA,1
9037,4,TRUE,TRUE,0,0,0.015,0.176776695296637,582,539,0.156068817940891,-0.0126495915547338,-1.77524104915673,-1.78469025722154,NA,NA,1
9038,4,TRUE,TRUE,0,0,0.015,0.176776695296637,537,528,0.00327109380000246,0.0149370461513079,-2.67212354901374,-2.6817289312797,NA,NA,1
9039,4,TRUE,TRUE,0,0,0.015,0.176776695296637,552,636,0.0159795114898416,0.312809068340851,-0.914372619187834,-0.903793539438273,0.257416419419124,-0.905217437324162,0
9040,4,TRUE,TRUE,0,0,0.015,0.176776695296637,540,514,-0.00280775680176815,0.017381522591174,-3.13975650075097,-3.14191623012921,0.343838603295908,-3.13739818088046,0
9041,4,TRUE,TRUE,0,0,0.015,0.176776695296637,524,593,0.0580051740355401,0.287300044856924,-1.66348939029996,-1.6595611797542,NA,NA,1
9042,4,TRUE,TRUE,0,0,0.015,0.176776695296637,603,520,0.181247862637477,-0.0321328791890156,-5.04595046246406,-5.09355812508615,NA,NA,1
9043,4,TRUE,TRUE,0,0,0.015,0.176776695296637,626,673,0.190076578454798,0.384869201008927,-1.06237419051271,-1.06231381607062,0.119982582223295,-1.0929411505727,0
9044,4,TRUE,TRUE,0,0,0.015,0.176776695296637,597,658,0.209874222159419,0.396443406387543,-2.38097826805707,-2.38101900263837,NA,NA,1
9045,4,TRUE,TRUE,0,0,0.015,0.176776695296637,707,664,0.650299100919242,0.413092291888175,-2.83550195033548,-2.84336609210016,0.31054100485439,-2.84688928458376,0
9046,4,TRUE,TRUE,0,0,0.015,0.176776695296637,565,525,0.0839501346262734,-0.0437048259171169,-1.65228627173423,-1.63951306816993,0.0674655926174497,-1.63683542702227,0
9047,4,TRUE,TRUE,0,0,0.015,0.176776695296637,562,587,0.0750186579805263,0.231539201285606,-3.00500208782719,-3.00339934631549,0.089038478979693,-3.01803685017046,0
9048,4,TRUE,TRUE,0,0,0.015,0.176776695296637,618,635,0.0657262062179107,0.109388785525236,-1.39687488926942,-1.39861006428827,0.18747036988927,-1.34781900873575,0
9049,4,TRUE,TRUE,0,0,0.015,0.176776695296637,462,475,0.217877666116487,0.407221366391899,-1.92512114760056,-1.94813597557628,NA,NA,1
9050,4,TRUE,TRUE,0,0,0.015,0.176776695296637,577,532,0.175578412472138,0.15504492002558,-2.16804872117804,-2.19385387687788,0.230936674913342,-2.16570720984409,0
9051,4,TRUE,TRUE,0,0,0.015,0.176776695296637,637,600,0.326128640759827,0.154487047422889,-3.30120244188245,-3.29629415750446,0.162184030760893,-3.29042830601571,0
9052,4,TRUE,TRUE,0,0,0.015,0.176776695296637,588,505,0.37754301261658,0.0466685228216506,-1.61261625117914,-1.61455881435624,NA,NA,1
9053,4,TRUE,TRUE,0,0,0.015,0.176776695296637,711,734,0.381774709673385,0.373670197620412,-1.87947225212586,-1.88029429895736,0.365065220990264,-1.86268849517332,0
9054,4,TRUE,TRUE,0,0,0.015,0.176776695296637,480,487,0.17593876793208,0.198511417437305,-4.88158546932361,-4.88351895030476,NA,NA,1
9055,4,TRUE,TRUE,0,0,0.015,0.176776695296637,607,628,0.279277363197633,0.368281653126393,-4.30446176698319,-4.30084412807141,0.382125050517363,-4.29917779038347,0
9056,4,TRUE,TRUE,0,0,0.015,0.176776695296637,471,463,0.0767312915135479,-0.0191741259255389,-0.639422141822904,-0.630121528367824,NA,NA,1
9057,4,TRUE,TRUE,0,0,0.015,0.176776695296637,484,427,0.220111571999984,0.0547631198659795,-4.09734122468534,-4.09983143761711,NA,NA,1
9058,4,TRUE,TRUE,0,0,0.015,0.176776695296637,636,597,0.478854069886572,0.299258849801319,-3.79134442222886,-3.81125589596521,0.563620550824689,-3.82809519412706,0
9059,4,TRUE,TRUE,0,0,0.015,0.176776695296637,538,584,0.0741711408542862,0.193089346559772,-1.06560304040532,-1.07365407845659,NA,NA,1
9060,4,TRUE,TRUE,0,0,0.015,0.176776695296637,565,592,0.124934576669891,0.290647414034259,-2.19156153540824,-2.19185526774399,NA,NA,1
9061,4,TRUE,TRUE,0,0,0.015,0.176776695296637,554,586,0.195569906318272,0.259704930742572,-4.40261675518822,-4.40703685545655,0.335036507231618,-4.40426853063761,0
9062,4,TRUE,TRUE,0,0,0.015,0.176776695296637,497,437,0.258161840183785,0.0837548000308861,-2.09472223044388,-2.10553076719251,NA,NA,1
9063,4,TRUE,TRUE,0,0,0.015,0.176776695296637,602,506,0.455283335115317,0.151531836384599,-1.2946660467189,-1.33269145629415,NA,NA,1
9064,4,TRUE,TRUE,0,0,0.015,0.176776695296637,518,462,0.157899972565691,0.0816263535616191,-2.65082285972905,-2.63660525847103,NA,NA,1
9065,4,TRUE,TRUE,0,0,0.015,0.176776695296637,579,580,0.203193069329562,0.183678436895784,-5.51369924221025,-5.52002849185047,0.309573186922697,-5.51023904030691,0
9066,4,TRUE,TRUE,0,0,0.015,0.176776695296637,517,613,0.0956549671617155,0.294537361635834,-0.874685310514984,-0.864254704970563,NA,NA,1
9067,4,TRUE,TRUE,0,0,0.015,0.176776695296637,579,596,0.188306021172064,0.206232508323293,-1.30739254580578,-1.29486915229943,0.230147167592688,-1.30940878856174,0
9068,4,TRUE,TRUE,0,0,0.015,0.176776695296637,619,664,0.143464781645492,0.274195321837198,-1.69740916769064,-1.66856884169394,-0.0124523044900393,-1.7026709720239,0
9069,4,TRUE,TRUE,0,0,0.015,0.176776695296637,567,543,0.229592763912415,0.134376270066457,-2.43364644291159,-2.38385067674664,NA,NA,1
9070,4,TRUE,TRUE,0,0,0.015,0.176776695296637,512,489,0.15653486913865,0.105103759157932,-2.2291242346131,-2.23171111751841,NA,NA,1
9071,4,TRUE,TRUE,0,0,0.015,0.176776695296637,634,642,0.267813428196763,0.295984743261462,-1.7577068214757,-1.76805656121342,0.167340168730664,-1.75528457760113,0
9072,4,TRUE,TRUE,0,0,0.015,0.176776695296637,595,515,0.181611512550939,-0.0982267529966783,-2.09257123106598,-2.11750492097453,0.119447855769026,-2.11329067879349,0
9073,4,TRUE,TRUE,0,0,0.015,0.176776695296637,606,515,0.280294262472744,0.0670014677533748,-1.51792905810617,-1.5413896941402,0.327186077483985,-1.55334422587401,0
9074,4,TRUE,TRUE,0,0,0.015,0.176776695296637,648,658,0.334677260148815,0.310086397978337,-2.78512894682781,-2.80475803656292,0.377406907636625,-2.79494241777188,0
9075,4,TRUE,TRUE,0,0,0.015,0.176776695296637,607,544,0.306922308499624,0.117604157048373,-1.74871206208414,-1.79249937882913,NA,NA,1
9076,4,TRUE,TRUE,0,0,0.015,0.176776695296637,505,501,0.120113557845941,0.111082264462692,-0.735834323196019,-0.757361411602984,NA,NA,1
9077,4,TRUE,TRUE,0,0,0.015,0.176776695296637,667,669,0.0116313960998322,0.0692648029818712,-0.625268588896948,-0.617388287681954,0.0928671282354778,-0.601491269108462,0
9078,4,TRUE,TRUE,0,0,0.015,0.176776695296637,615,575,0.370820485952612,0.152675222658102,-9.24975150629416,-9.2201283077679,0.222562285120351,-9.24048775983414,0
9079,4,TRUE,TRUE,0,0,0.015,0.176776695296637,566,518,0.154262042358988,0.0220160897972175,-2.59809405836174,-2.61846675121665,0.259438550361799,-2.59877318431155,0
9080,4,TRUE,TRUE,0,0,0.015,0.176776695296637,491,529,0.204469811577497,0.394033413286321,-3.44452706960942,-3.43802080451599,NA,NA,1
9081,4,TRUE,TRUE,0,0,0.015,0.176776695296637,491,558,0.139125754100908,0.332866103918375,-3.27350950518675,-3.2961598260623,NA,NA,1
9082,4,TRUE,TRUE,0,0,0.015,0.176776695296637,550,696,0.0461524014744401,0.352865282589593,-1.54518204711882,-1.54270254923463,NA,NA,1
9083,4,TRUE,TRUE,0,0,0.015,0.176776695296637,439,466,0.11528261588925,0.130784135608917,-1.90840167103976,-1.91371561165524,NA,NA,1
9084,4,TRUE,TRUE,0,0,0.015,0.176776695296637,579,629,0.0600213347802789,0.261837216070952,-2.1189864582537,-2.12348476626801,0.0410135805641387,-2.1147820020772,0
9085,4,TRUE,TRUE,0,0,0.015,0.176776695296637,600,605,0.278280932473639,0.270363560403458,-2.72932148187909,-2.73665611113057,0.232753789020723,-2.73711785150934,0
9086,4,TRUE,TRUE,0,0,0.015,0.176776695296637,584,569,0.13702306306219,0.258403958409836,-1.59142846705846,-1.6302340730817,NA,NA,1
9087,4,TRUE,TRUE,0,0,0.015,0.176776695296637,623,657,0.147696410982839,0.17927336045314,-1.77627843748005,-1.77300123049714,0.168491216626002,-1.77715088947189,0
9088,4,TRUE,TRUE,0,0,0.015,0.176776695296637,601,615,0.135945304764645,0.206466604484034,-1.01171714901126,-1.01510164002203,0.129816686271352,-1.02168655195717,0
9089,4,TRUE,TRUE,0,0,0.015,0.176776695296637,607,574,0.223528595036085,0.161578866603405,-2.26409862190759,-2.2603126115406,0.199352101655538,-2.26673118810779,0
9090,4,TRUE,TRUE,0,0,0.015,0.176776695296637,694,732,0.34425175836307,0.492288881086943,-3.26540347124637,-3.27105700217133,0.368132739060788,-3.25538052525419,0
9091,4,TRUE,TRUE,0,0,0.015,0.176776695296637,602,561,0.0914969837385904,-0.0165982600732089,-1.18070973551677,-1.17908275370511,0.121737193823841,-1.18051068105397,0
9092,4,TRUE,TRUE,0,0,0.015,0.176776695296637,612,605,0.160257190263905,0.157489968978989,-0.914808279425223,-0.912436565375057,-0.00739632376318533,-0.923474904445327,0
9093,4,TRUE,TRUE,0,0,0.015,0.176776695296637,545,541,0.0792101119662278,0.214360152415373,-3.20137362492999,-3.20777193493745,0.34064418461827,-3.20531882350187,0
9094,4,TRUE,TRUE,0,0,0.015,0.176776695296637,655,721,0.145546384393185,0.275904223375293,-1.16575229486537,-1.17179505432096,0.203636336665973,-1.17607544645677,0
9095,4,TRUE,TRUE,0,0,0.015,0.176776695296637,565,554,0.110040714098073,0.0680566489956052,-1.76879676114659,-1.78024209528385,0.278687253569529,-1.78358120375068,0
9096,4,TRUE,TRUE,0,0,0.015,0.176776695296637,637,461,0.307441805025408,-0.241074696784992,-3.01936529204547,-3.00194543839239,0.286936824817078,-3.02333478139992,0
9097,4,TRUE,TRUE,0,0,0.015,0.176776695296637,488,524,0.0236286383208324,0.100325035998949,-1.60512649738316,-1.60676018382223,NA,NA,1
9098,4,TRUE,TRUE,0,0,0.015,0.176776695296637,593,563,0.146839411199527,0.0585182221963063,-1.72114576038284,-1.70091982812793,0.235105172927444,-1.72345139862809,0
9099,4,TRUE,TRUE,0,0,0.015,0.176776695296637,736,713,0.295610708390119,0.0941188190043372,-1.12285618788933,-1.12625906182376,0.171226115298829,-1.1260182503192,0
9100,4,TRUE,TRUE,0,0,0.015,0.176776695296637,531,609,0.084031216278438,0.273267029943769,-1.87950888108448,-1.88963247077709,0.291729820651836,-1.85343526288184,0
9101,4,FALSE,FALSE,0,0,0.015,0.176776695296637,462,535,0.250052910160559,0.584568424616758,-1.29692904251527,-1.17936215544177,NA,NA,1
9102,4,FALSE,FALSE,0,0,0.015,0.176776695296637,536,479,0.743531714676801,0.508324577463507,-1.83566656984996,-1.84815665452044,NA,NA,1
9103,4,FALSE,FALSE,0,0,0.015,0.176776695296637,485,500,0.57624691408221,0.578261031159367,-1.43813388188433,-1.43356356204867,NA,NA,1
9104,4,FALSE,FALSE,0,0,0.015,0.176776695296637,526,435,0.704831056005169,0.14250841980746,-2.27114078441144,-2.41738987681268,NA,NA,1
9105,4,FALSE,FALSE,0,0,0.015,0.176776695296637,636,698,1.16465116079831,1.33442619908163,-3.0181464648746,-3.26735266105874,NA,NA,1
9106,4,FALSE,FALSE,0,0,0.015,0.176776695296637,470,443,0.689310084079785,0.472613710695733,-2.26078784049818,-2.25331051328237,NA,NA,1
9107,4,FALSE,FALSE,0,0,0.015,0.176776695296637,545,521,0.689657341713359,0.507242803384961,-2.58898800115766,-2.65103367253668,NA,NA,1
9108,4,FALSE,FALSE,0,0,0.015,0.176776695296637,562,558,0.850241700436974,0.552787532203636,-2.16586173224734,-2.24348678904695,NA,NA,1
9109,4,FALSE,FALSE,0,0,0.015,0.176776695296637,585,498,0.754481096421758,0.418282805935171,-3.54366802031229,-3.66413903901012,NA,NA,1
9110,4,FALSE,FALSE,0,0,0.015,0.176776695296637,436,463,0.206888072860915,0.389229222415636,-0.774674836012603,-0.872364065159106,NA,NA,1
9111,4,FALSE,FALSE,0,0,0.015,0.176776695296637,595,621,0.506443444383283,0.661374987309119,-1.40871643765898,-1.35923383029239,NA,NA,1
9112,4,FALSE,FALSE,0,0,0.015,0.176776695296637,595,570,0.694661807185921,0.647115102798998,-3.242030402113,-2.87079958533503,NA,NA,1
9113,4,FALSE,FALSE,0,0,0.015,0.176776695296637,502,459,0.554047983721382,0.291776935871275,-1.36005734793788,-1.39782796847833,NA,NA,1
9114,4,FALSE,FALSE,0,0,0.015,0.176776695296637,534,502,0.729566080512293,0.50098028383772,-2.56419201573651,-3.20368710276314,NA,NA,1
9115,4,FALSE,FALSE,0,0,0.015,0.176776695296637,513,526,0.588038853636356,0.615520881285144,-1.94783641044073,-2.00150398891384,NA,NA,1
9116,4,FALSE,FALSE,0,0,0.015,0.176776695296637,423,434,0.607149190502735,0.579741444911455,-2.2890128664758,-2.23131043468473,NA,NA,1
9117,4,FALSE,FALSE,0,0,0.015,0.176776695296637,545,404,0.844775937990092,0.42030229822053,-3.63018437437118,-3.45067075648198,NA,NA,1
9118,4,FALSE,FALSE,0,0,0.015,0.176776695296637,492,453,0.418740817757697,0.209216854791325,-0.882471894924751,-1.00564909606173,NA,NA,1
9119,4,FALSE,FALSE,0,0,0.015,0.176776695296637,534,430,0.797427500107989,0.380296678133554,-1.70625561450403,-1.80396204701187,NA,NA,1
9120,4,FALSE,FALSE,0,0,0.015,0.176776695296637,536,572,0.664002738662652,0.978986562070939,-2.98488204789106,-3.1493879123104,NA,NA,1
9121,4,FALSE,FALSE,0,0,0.015,0.176776695296637,471,479,0.558796546437462,0.618234496503446,-3.35411091681867,-3.12504344437921,NA,NA,1
9122,4,FALSE,FALSE,0,0,0.015,0.176776695296637,553,601,0.499020627448594,0.760070777194771,-2.30224330248289,-2.30771746769847,NA,NA,1
9123,4,FALSE,FALSE,0,0,0.015,0.176776695296637,503,502,0.368607115893099,0.391349972037851,-1.70028546269395,-1.58916621625672,NA,NA,1
9124,4,FALSE,FALSE,0,0,0.015,0.176776695296637,536,538,0.879444290814711,0.921532803693558,-1.67051823644576,-1.98593731899079,NA,NA,1
9125,4,FALSE,FALSE,0,0,0.015,0.176776695296637,538,539,0.652127715842698,0.612260309297798,-1.31150326129312,-1.20944699017871,NA,NA,1
9126,4,FALSE,FALSE,0,0,0.015,0.176776695296637,585,551,0.680229833367888,0.580693210988535,-1.76628124094379,-1.79448176561495,NA,NA,1
9127,4,FALSE,FALSE,0,0,0.015,0.176776695296637,548,564,0.457666665451961,0.506055765665262,-0.968627218750273,-1.03882729821597,NA,NA,1
9128,4,FALSE,FALSE,0,0,0.015,0.176776695296637,543,560,0.816920814419227,1.02545119652568,-2.96838096654946,-3.010763806567,NA,NA,1
9129,4,FALSE,FALSE,0,0,0.015,0.176776695296637,650,753,0.869194978132056,1.41992737244781,-4.55872790964094,-4.5342377621432,0.805762280402513,-4.3278584603456,0
9130,4,FALSE,FALSE,0,0,0.015,0.176776695296637,454,455,0.319553587445292,0.183031406590309,-0.430838277915474,-0.428027265816416,NA,NA,1
9131,4,FALSE,FALSE,0,0,0.015,0.176776695296637,613,568,0.737186310662443,0.44061769300203,-1.88913631001345,-1.90827093556082,0.761636989040249,-2.03765211543937,0
9132,4,FALSE,FALSE,0,0,0.015,0.176776695296637,567,550,0.738799751351054,0.579457449556346,-3.31520956973086,-3.33950570675035,0.976717786946908,-3.40044970040681,0
9133,4,FALSE,FALSE,0,0,0.015,0.176776695296637,551,535,0.807757236403434,0.924945109030262,-2.50548678276165,-2.31776656192195,NA,NA,1
9134,4,FALSE,FALSE,0,0,0.015,0.176776695296637,510,455,0.573000973826308,0.538250762596608,-2.19546311309543,-2.24299027525865,NA,NA,1
9135,4,FALSE,FALSE,0,0,0.015,0.176776695296637,505,488,0.502314152911255,0.512007869925023,-1.74723252397072,-1.84323293672199,NA,NA,1
9136,4,FALSE,FALSE,0,0,0.015,0.176776695296637,568,589,0.651053585151146,0.842367018063929,-2.30771016836011,-2.35433390945799,NA,NA,1
9137,4,FALSE,FALSE,0,0,0.015,0.176776695296637,571,444,0.867989414781456,0.240034330403354,-1.46497457106109,-1.69329749194285,NA,NA,1
9138,4,FALSE,FALSE,0,0,0.015,0.176776695296637,433,594,0.35956312597899,1.11052508999551,-2.05884325294784,-1.99863504293293,NA,NA,1
9139,4,FALSE,FALSE,0,0,0.015,0.176776695296637,564,540,0.636561485323116,0.459759196237705,-2.85480040556424,-2.60616620646382,NA,NA,1
9140,4,FALSE,FALSE,0,0,0.015,0.176776695296637,571,597,0.748693607037148,0.911562083933983,-2.41137909276628,-2.53816906888103,1.02920701038018,-2.49059395288743,0
9141,4,FALSE,FALSE,0,0,0.015,0.176776695296637,504,555,0.528980377815639,0.862327937963275,-2.865468775821,-2.83920381661929,NA,NA,1
9142,4,FALSE,FALSE,0,0,0.015,0.176776695296637,555,590,0.721482654224484,0.875959569400984,-4.98847335658695,-5.18075762874888,NA,NA,1
9143,4,FALSE,FALSE,0,0,0.015,0.176776695296637,666,589,1.26384236780223,1.03607304940844,-7.55662264582363,-7.41840102533543,0.904323790185714,-7.58497331721557,0
9144,4,FALSE,FALSE,0,0,0.015,0.176776695296637,490,481,0.618378382653819,0.651996497444132,-1.24790928564638,-1.38580281814489,NA,NA,1
9145,4,FALSE,FALSE,0,0,0.015,0.176776695296637,543,548,0.628761098923122,0.572923561726232,-1.99288702099182,-2.17980731514526,NA,NA,1
9146,4,FALSE,FALSE,0,0,0.015,0.176776695296637,552,604,0.705608309854106,1.16600465099012,-3.64166787205385,-3.36892015010399,NA,NA,1
9147,4,FALSE,FALSE,0,0,0.015,0.176776695296637,721,648,1.48867403278132,1.24248635841822,-11.2102355239314,-10.9277945969668,1.38505528804581,-10.8105278429182,0
9148,4,FALSE,FALSE,0,0,0.015,0.176776695296637,581,502,0.775351362186723,0.394720773428198,-2.12567871428105,-1.83105648778188,NA,NA,1
9149,4,FALSE,FALSE,0,0,0.015,0.176776695296637,416,517,0.384934666419012,0.865215490547947,-2.36572064361669,-2.66084694333024,NA,NA,1
9150,4,FALSE,FALSE,0,0,0.015,0.176776695296637,469,474,0.412618386012174,0.504052779341759,-1.44406352849128,-1.64627229685216,NA,NA,1
9151,4,FALSE,FALSE,0,0,0.015,0.176776695296637,572,402,0.918508714639142,0.0937234561811064,-1.90194789338978,-1.96249168840622,NA,NA,1
9152,4,FALSE,FALSE,0,0,0.015,0.176776695296637,538,622,0.794130830090796,1.14733237193101,-2.80079238486073,-2.87798561830837,NA,NA,1
9153,4,FALSE,FALSE,0,0,0.015,0.176776695296637,612,500,1.03283310637292,0.646042110651176,-1.70195903980371,-2.03656409456286,NA,NA,1
9154,4,FALSE,FALSE,0,0,0.015,0.176776695296637,505,431,0.554056647335251,0.247945764297669,-1.59279183205782,-1.44592990713933,NA,NA,1
9155,4,FALSE,FALSE,0,0,0.015,0.176776695296637,570,562,0.799249658618684,0.681136019791061,-7.1763737444663,-7.48170705795734,0.827304097028949,-7.17855545887834,0
9156,4,FALSE,FALSE,0,0,0.015,0.176776695296637,479,473,0.485382493788654,0.501176638671041,-2.35782706380497,-2.36341002598214,NA,NA,1
9157,4,FALSE,FALSE,0,0,0.015,0.176776695296637,482,540,0.403922576995215,0.753145604667004,-1.85776504927799,-1.82235540265413,NA,NA,1
