SimID,L,Haploid,monoecious,omega,complete,rho,dmax
14265,4,FALSE,TRUE,0,0,0.125,1.5
14266,4,FALSE,TRUE,0,0,0.125,1.5
14267,4,FALSE,TRUE,0,0,0.125,1.5
14268,4,FALSE,TRUE,0,0,0.125,1.5
14269,4,FALSE,TRUE,0,0,0.125,1.5
14270,4,FALSE,TRUE,0,0,0.125,1.5
14271,4,FALSE,TRUE,0,0,0.125,1.5
14272,4,FALSE,TRUE,0,0,0.125,1.5
14273,4,FALSE,TRUE,0,0,0.125,1.5
14274,4,FALSE,TRUE,0,0,0.125,1.5
14275,4,FALSE,TRUE,0,0,0.125,1.5
14276,4,FALSE,TRUE,0,0,0.125,1.5
14277,4,FALSE,TRUE,0,0,0.125,1.5
14278,4,FALSE,TRUE,0,0,0.125,1.5
14279,4,FALSE,TRUE,0,0,0.125,1.5
14280,4,FALSE,TRUE,0,0,0.125,1.5
14281,4,FALSE,TRUE,0,0,0.125,1.5
14282,4,FALSE,TRUE,0,0,0.125,1.5
14283,4,FALSE,TRUE,0,0,0.125,1.5
14284,4,FALSE,TRUE,0,0,0.125,1.5
14285,4,FALSE,TRUE,0,0,0.125,1.5
14286,4,FALSE,TRUE,0,0,0.125,1.5
14287,4,FALSE,TRUE,0,0,0.125,1.5
14288,4,FALSE,TRUE,0,0,0.125,1.5
14289,4,FALSE,TRUE,0,0,0.125,1.5
14290,4,FALSE,TRUE,0,0,0.125,1.5
14291,4,FALSE,TRUE,0,0,0.125,1.5
14292,4,FALSE,TRUE,0,0,0.125,1.5
14293,4,FALSE,TRUE,0,0,0.125,1.5
14294,4,FALSE,TRUE,0,0,0.125,1.5
14295,4,FALSE,TRUE,0,0,0.125,1.5
14296,4,FALSE,TRUE,0,0,0.125,1.5
14297,4,FALSE,TRUE,0,0,0.125,1.5
14298,4,FALSE,TRUE,0,0,0.125,1.5
14299,4,FALSE,TRUE,0,0,0.125,1.5
14300,4,FALSE,TRUE,0,0,0.125,1.5
14301,4,FALSE,TRUE,0.5,0,0.125,1.5
14302,4,FALSE,TRUE,0.5,0,0.125,1.5
14303,4,FALSE,TRUE,0.5,0,0.125,1.5
14304,4,FALSE,TRUE,0.5,0,0.125,1.5
14305,4,FALSE,TRUE,0.5,0,0.125,1.5
14306,4,FALSE,TRUE,0.5,0,0.125,1.5
14307,4,FALSE,TRUE,0.5,0,0.125,1.5
14308,4,FALSE,TRUE,0.5,0,0.125,1.5
14309,4,FALSE,TRUE,0.5,0,0.125,1.5
14310,4,FALSE,TRUE,0.5,0,0.125,1.5
14311,4,FALSE,TRUE,0.5,0,0.125,1.5
14312,4,FALSE,TRUE,0.5,0,0.125,1.5
14313,4,FALSE,TRUE,0.5,0,0.125,1.5
14314,4,FALSE,TRUE,0.5,0,0.125,1.5
14315,4,FALSE,TRUE,0.5,0,0.125,1.5
14316,4,FALSE,TRUE,0.5,0,0.125,1.5
14317,4,FALSE,TRUE,0.5,0,0.125,1.5
14318,4,FALSE,TRUE,0.5,0,0.125,1.5
14319,4,FALSE,TRUE,0.5,0,0.125,1.5
14320,4,FALSE,TRUE,0.5,0,0.125,1.5
14321,4,FALSE,TRUE,0.5,0,0.125,1.5
14322,4,FALSE,TRUE,0.5,0,0.125,1.5
14323,4,FALSE,TRUE,0.5,0,0.125,1.5
14324,4,FALSE,TRUE,0.5,0,0.125,1.5
14325,4,FALSE,TRUE,0.5,0,0.125,1.5
14326,4,FALSE,TRUE,0.5,0,0.125,1.5
14327,4,FALSE,TRUE,0.5,0,0.125,1.5
14328,4,FALSE,TRUE,0.5,0,0.125,1.5
14329,4,FALSE,TRUE,0.5,0,0.125,1.5
14330,4,FALSE,TRUE,0.5,0,0.125,1.5
14331,4,FALSE,TRUE,0.5,0,0.125,1.5
14332,4,FALSE,TRUE,0.5,0,0.125,1.5
14333,4,FALSE,TRUE,0.5,0,0.125,1.5
14334,4,FALSE,TRUE,0.5,0,0.125,1.5
14335,4,FALSE,TRUE,0.5,0,0.125,1.5
14336,4,FALSE,TRUE,0.5,0,0.125,1.5
14337,4,FALSE,TRUE,0.5,0,0.125,1.5
14338,4,FALSE,TRUE,0.5,0,0.125,1.5
14339,4,FALSE,TRUE,0.5,0,0.125,1.5
14340,4,FALSE,TRUE,0.5,0,0.125,1.5
14341,4,FALSE,TRUE,0.5,0,0.125,1.5
14342,4,FALSE,TRUE,0.5,0,0.125,1.5
14343,4,FALSE,TRUE,0.5,0,0.125,1.5
14344,4,FALSE,TRUE,0.5,0,0.125,1.5
14345,4,FALSE,TRUE,0.5,0,0.125,1.5
14346,4,FALSE,TRUE,0.5,0,0.125,1.5
14347,4,FALSE,TRUE,0.5,0,0.125,1.5
14348,4,FALSE,TRUE,0.5,0,0.125,1.5
14349,4,FALSE,TRUE,0.5,0,0.125,1.5
14350,4,FALSE,TRUE,0.5,0,0.125,1.5
14351,4,FALSE,TRUE,0.5,0,0.125,1.5
14352,4,FALSE,TRUE,0.5,0,0.125,1.5
14353,4,FALSE,TRUE,0.5,0,0.125,1.5
14354,4,FALSE,TRUE,0.5,0,0.125,1.5
14355,4,FALSE,TRUE,0.5,0,0.125,1.5
14356,4,FALSE,TRUE,0.5,0,0.125,1.5
14357,4,FALSE,TRUE,0.5,0,0.125,1.5
14358,4,FALSE,TRUE,0.5,0,0.125,1.5
14359,4,FALSE,TRUE,0.5,0,0.125,1.5
14360,4,FALSE,TRUE,0.5,0,0.125,1.5
14361,4,FALSE,TRUE,0.5,0,0.125,1.5
14362,4,FALSE,TRUE,0.5,0,0.125,1.5
14363,4,FALSE,TRUE,0.5,0,0.125,1.5
14364,4,FALSE,TRUE,0.5,0,0.125,1.5
14365,4,FALSE,TRUE,0.5,0,0.125,1.5
14366,4,FALSE,TRUE,0.5,0,0.125,1.5
14367,4,FALSE,TRUE,0.5,0,0.125,1.5
14368,4,FALSE,TRUE,0.5,0,0.125,1.5
14369,4,FALSE,TRUE,0.5,0,0.125,1.5
14370,4,FALSE,TRUE,0.5,0,0.125,1.5
14371,4,FALSE,TRUE,0.5,0,0.125,1.5
14372,4,FALSE,TRUE,0.5,0,0.125,1.5
14373,4,FALSE,TRUE,0.5,0,0.125,1.5
14374,4,FALSE,TRUE,0.5,0,0.125,1.5
14375,4,FALSE,TRUE,0.5,0,0.125,1.5
14376,4,FALSE,TRUE,0.5,0,0.125,1.5
14377,4,FALSE,TRUE,0.5,0,0.125,1.5
14378,4,FALSE,TRUE,0.5,0,0.125,1.5
14379,4,FALSE,TRUE,0.5,0,0.125,1.5
14380,4,FALSE,TRUE,0.5,0,0.125,1.5
14381,4,FALSE,TRUE,0.5,0,0.125,1.5
14382,4,FALSE,TRUE,0.5,0,0.125,1.5
14383,4,FALSE,TRUE,0.5,0,0.125,1.5
14384,4,FALSE,TRUE,0.5,0,0.125,1.5
14385,4,FALSE,TRUE,0.5,0,0.125,1.5
14386,4,FALSE,TRUE,0.5,0,0.125,1.5
14387,4,FALSE,TRUE,0.5,0,0.125,1.5
14388,4,FALSE,TRUE,0.5,0,0.125,1.5
14389,4,FALSE,TRUE,0.5,0,0.125,1.5
14390,4,FALSE,TRUE,0.5,0,0.125,1.5
14391,4,FALSE,TRUE,0.5,0,0.125,1.5
14392,4,FALSE,TRUE,0.5,0,0.125,1.5
14393,4,FALSE,TRUE,0.5,0,0.125,1.5
14394,4,FALSE,TRUE,0.5,0,0.125,1.5
14395,4,FALSE,TRUE,0.5,0,0.125,1.5
14396,4,FALSE,TRUE,0.5,0,0.125,1.5
14397,4,FALSE,TRUE,0.5,0,0.125,1.5
14398,4,FALSE,TRUE,0.5,0,0.125,1.5
14399,4,FALSE,TRUE,0.5,0,0.125,1.5
14400,4,FALSE,TRUE,0.5,0,0.125,1.5
14401,4,FALSE,TRUE,1,0,0.125,1.5
14402,4,FALSE,TRUE,1,0,0.125,1.5
14403,4,FALSE,TRUE,1,0,0.125,1.5
14404,4,FALSE,TRUE,1,0,0.125,1.5
14405,4,FALSE,TRUE,1,0,0.125,1.5
14406,4,FALSE,TRUE,1,0,0.125,1.5
14407,4,FALSE,TRUE,1,0,0.125,1.5
14408,4,FALSE,TRUE,1,0,0.125,1.5
14409,4,FALSE,TRUE,1,0,0.125,1.5
14410,4,FALSE,TRUE,1,0,0.125,1.5
14411,4,FALSE,TRUE,1,0,0.125,1.5
14412,4,FALSE,TRUE,1,0,0.125,1.5
14413,4,FALSE,TRUE,1,0,0.125,1.5
14414,4,FALSE,TRUE,1,0,0.125,1.5
14415,4,FALSE,TRUE,1,0,0.125,1.5
14416,4,FALSE,TRUE,1,0,0.125,1.5
14417,4,FALSE,TRUE,1,0,0.125,1.5
14418,4,FALSE,TRUE,1,0,0.125,1.5
14419,4,FALSE,TRUE,1,0,0.125,1.5
14420,4,FALSE,TRUE,1,0,0.125,1.5
14421,4,FALSE,TRUE,1,0,0.125,1.5
14422,4,FALSE,TRUE,1,0,0.125,1.5
14423,4,FALSE,TRUE,1,0,0.125,1.5
14424,4,FALSE,TRUE,1,0,0.125,1.5
14425,4,FALSE,TRUE,1,0,0.125,1.5
14426,4,FALSE,TRUE,1,0,0.125,1.5
14427,4,FALSE,TRUE,1,0,0.125,1.5
14428,4,FALSE,TRUE,1,0,0.125,1.5
14429,4,FALSE,TRUE,1,0,0.125,1.5
14430,4,FALSE,TRUE,1,0,0.125,1.5
14431,4,FALSE,TRUE,1,0,0.125,1.5
14432,4,FALSE,TRUE,1,0,0.125,1.5
14433,4,FALSE,TRUE,1,0,0.125,1.5
14434,4,FALSE,TRUE,1,0,0.125,1.5
14435,4,FALSE,TRUE,1,0,0.125,1.5
14436,4,FALSE,TRUE,1,0,0.125,1.5
14437,4,FALSE,TRUE,1,0,0.125,1.5
14438,4,FALSE,TRUE,1,0,0.125,1.5
14439,4,FALSE,TRUE,1,0,0.125,1.5
14440,4,FALSE,TRUE,1,0,0.125,1.5
14441,4,FALSE,TRUE,1,0,0.125,1.5
14442,4,FALSE,TRUE,1,0,0.125,1.5
14443,4,FALSE,TRUE,1,0,0.125,1.5
14444,4,FALSE,TRUE,1,0,0.125,1.5
14445,4,FALSE,TRUE,1,0,0.125,1.5
14446,4,FALSE,TRUE,1,0,0.125,1.5
14447,4,FALSE,TRUE,1,0,0.125,1.5
14448,4,FALSE,TRUE,1,0,0.125,1.5
14449,4,FALSE,TRUE,1,0,0.125,1.5
14450,4,FALSE,TRUE,1,0,0.125,1.5
14451,4,FALSE,TRUE,1,0,0.125,1.5
14452,4,FALSE,TRUE,1,0,0.125,1.5
14453,4,FALSE,TRUE,1,0,0.125,1.5
14454,4,FALSE,TRUE,1,0,0.125,1.5
14455,4,FALSE,TRUE,1,0,0.125,1.5
14456,4,FALSE,TRUE,1,0,0.125,1.5
14457,4,FALSE,TRUE,1,0,0.125,1.5
14458,4,FALSE,TRUE,1,0,0.125,1.5
14459,4,FALSE,TRUE,1,0,0.125,1.5
14460,4,FALSE,TRUE,1,0,0.125,1.5
14461,4,FALSE,TRUE,1,0,0.125,1.5
14462,4,FALSE,TRUE,1,0,0.125,1.5
14463,4,FALSE,TRUE,1,0,0.125,1.5
14464,4,FALSE,TRUE,1,0,0.125,1.5
14465,4,FALSE,TRUE,1,0,0.125,1.5
14466,4,FALSE,TRUE,1,0,0.125,1.5
14467,4,FALSE,TRUE,1,0,0.125,1.5
14468,4,FALSE,TRUE,1,0,0.125,1.5
14469,4,FALSE,TRUE,1,0,0.125,1.5
14470,4,FALSE,TRUE,1,0,0.125,1.5
14471,4,FALSE,TRUE,1,0,0.125,1.5
14472,4,FALSE,TRUE,1,0,0.125,1.5
14473,4,FALSE,TRUE,1,0,0.125,1.5
14474,4,FALSE,TRUE,1,0,0.125,1.5
14475,4,FALSE,TRUE,1,0,0.125,1.5
14476,4,FALSE,TRUE,1,0,0.125,1.5
14477,4,FALSE,TRUE,1,0,0.125,1.5
14478,4,FALSE,TRUE,1,0,0.125,1.5
14479,4,FALSE,TRUE,1,0,0.125,1.5
14480,4,FALSE,TRUE,1,0,0.125,1.5
14481,4,FALSE,TRUE,1,0,0.125,1.5
14482,4,FALSE,TRUE,1,0,0.125,1.5
14483,4,FALSE,TRUE,1,0,0.125,1.5
14484,4,FALSE,TRUE,1,0,0.125,1.5
14485,4,FALSE,TRUE,1,0,0.125,1.5
14486,4,FALSE,TRUE,1,0,0.125,1.5
14487,4,FALSE,TRUE,1,0,0.125,1.5
14488,4,FALSE,TRUE,1,0,0.125,1.5
14489,4,FALSE,TRUE,1,0,0.125,1.5
14490,4,FALSE,TRUE,1,0,0.125,1.5
14491,4,FALSE,TRUE,1,0,0.125,1.5
14492,4,FALSE,TRUE,1,0,0.125,1.5
14493,4,FALSE,TRUE,1,0,0.125,1.5
14494,4,FALSE,TRUE,1,0,0.125,1.5
14495,4,FALSE,TRUE,1,0,0.125,1.5
14496,4,FALSE,TRUE,1,0,0.125,1.5
14497,4,FALSE,TRUE,1,0,0.125,1.5
14498,4,FALSE,TRUE,1,0,0.125,1.5
14499,4,FALSE,TRUE,1,0,0.125,1.5
14500,4,FALSE,TRUE,1,0,0.125,1.5
14501,4,TRUE,TRUE,0,0,0.125,3
14502,4,TRUE,TRUE,0,0,0.125,3
14503,4,TRUE,TRUE,0,0,0.125,3
14504,4,TRUE,TRUE,0,0,0.125,3
14505,4,TRUE,TRUE,0,0,0.125,3
14506,4,TRUE,TRUE,0,0,0.125,3
14507,4,TRUE,TRUE,0,0,0.125,3
14508,4,TRUE,TRUE,0,0,0.125,3
14509,4,TRUE,TRUE,0,0,0.125,3
14510,4,TRUE,TRUE,0,0,0.125,3
14511,4,TRUE,TRUE,0,0,0.125,3
14512,4,TRUE,TRUE,0,0,0.125,3
14513,4,TRUE,TRUE,0,0,0.125,3
14514,4,TRUE,TRUE,0,0,0.125,3
14515,4,TRUE,TRUE,0,0,0.125,3
14516,4,TRUE,TRUE,0,0,0.125,3
14517,4,TRUE,TRUE,0,0,0.125,3
14518,4,TRUE,TRUE,0,0,0.125,3
14519,4,TRUE,TRUE,0,0,0.125,3
14520,4,TRUE,TRUE,0,0,0.125,3
14521,4,TRUE,TRUE,0,0,0.125,3
14522,4,TRUE,TRUE,0,0,0.125,3
14523,4,TRUE,TRUE,0,0,0.125,3
14524,4,TRUE,TRUE,0,0,0.125,3
14525,4,TRUE,TRUE,0,0,0.125,3
14526,4,TRUE,TRUE,0,0,0.125,3
14527,4,TRUE,TRUE,0,0,0.125,3
14528,4,TRUE,TRUE,0,0,0.125,3
14529,4,TRUE,TRUE,0,0,0.125,3
14530,4,TRUE,TRUE,0,0,0.125,3
14531,4,TRUE,TRUE,0,0,0.125,3
14532,4,TRUE,TRUE,0,0,0.125,3
14533,4,TRUE,TRUE,0,0,0.125,3
14534,4,TRUE,TRUE,0,0,0.125,3
14535,4,TRUE,TRUE,0,0,0.125,3
14536,4,TRUE,TRUE,0,0,0.125,3
14537,4,TRUE,TRUE,0,0,0.125,3
14538,4,TRUE,TRUE,0,0,0.125,3
14539,4,TRUE,TRUE,0,0,0.125,3
14540,4,TRUE,TRUE,0,0,0.125,3
14541,4,TRUE,TRUE,0,0,0.125,3
14542,4,TRUE,TRUE,0,0,0.125,3
14543,4,TRUE,TRUE,0,0,0.125,3
14544,4,TRUE,TRUE,0,0,0.125,3
14545,4,TRUE,TRUE,0,0,0.125,3
14546,4,TRUE,TRUE,0,0,0.125,3
14547,4,TRUE,TRUE,0,0,0.125,3
14548,4,TRUE,TRUE,0,0,0.125,3
14549,4,TRUE,TRUE,0,0,0.125,3
14550,4,TRUE,TRUE,0,0,0.125,3
14551,4,TRUE,TRUE,0,0,0.125,3
14552,4,TRUE,TRUE,0,0,0.125,3
14553,4,TRUE,TRUE,0,0,0.125,3
14554,4,TRUE,TRUE,0,0,0.125,3
14555,4,TRUE,TRUE,0,0,0.125,3
14556,4,TRUE,TRUE,0,0,0.125,3
14557,4,TRUE,TRUE,0,0,0.125,3
14558,4,TRUE,TRUE,0,0,0.125,3
14559,4,TRUE,TRUE,0,0,0.125,3
14560,4,TRUE,TRUE,0,0,0.125,3
14561,4,TRUE,TRUE,0,0,0.125,3
14562,4,TRUE,TRUE,0,0,0.125,3
14563,4,TRUE,TRUE,0,0,0.125,3
14564,4,TRUE,TRUE,0,0,0.125,3
14565,4,TRUE,TRUE,0,0,0.125,3
14566,4,TRUE,TRUE,0,0,0.125,3
14567,4,TRUE,TRUE,0,0,0.125,3
14568,4,TRUE,TRUE,0,0,0.125,3
14569,4,TRUE,TRUE,0,0,0.125,3
14570,4,TRUE,TRUE,0,0,0.125,3
14571,4,TRUE,TRUE,0,0,0.125,3
14572,4,TRUE,TRUE,0,0,0.125,3
14573,4,TRUE,TRUE,0,0,0.125,3
14574,4,TRUE,TRUE,0,0,0.125,3
14575,4,TRUE,TRUE,0,0,0.125,3
14576,4,TRUE,TRUE,0,0,0.125,3
14577,4,TRUE,TRUE,0,0,0.125,3
14578,4,TRUE,TRUE,0,0,0.125,3
14579,4,TRUE,TRUE,0,0,0.125,3
14580,4,TRUE,TRUE,0,0,0.125,3
14581,4,TRUE,TRUE,0,0,0.125,3
14582,4,TRUE,TRUE,0,0,0.125,3
14583,4,TRUE,TRUE,0,0,0.125,3
14584,4,TRUE,TRUE,0,0,0.125,3
14585,4,TRUE,TRUE,0,0,0.125,3
14586,4,TRUE,TRUE,0,0,0.125,3
14587,4,TRUE,TRUE,0,0,0.125,3
14588,4,TRUE,TRUE,0,0,0.125,3
14589,4,TRUE,TRUE,0,0,0.125,3
14590,4,TRUE,TRUE,0,0,0.125,3
14591,4,TRUE,TRUE,0,0,0.125,3
14592,4,TRUE,TRUE,0,0,0.125,3
14593,4,TRUE,TRUE,0,0,0.125,3
14594,4,TRUE,TRUE,0,0,0.125,3
14595,4,TRUE,TRUE,0,0,0.125,3
14596,4,TRUE,TRUE,0,0,0.125,3
14597,4,TRUE,TRUE,0,0,0.125,3
14598,4,TRUE,TRUE,0,0,0.125,3
14599,4,TRUE,TRUE,0,0,0.125,3
14600,4,TRUE,TRUE,0,0,0.125,3
14601,4,FALSE,FALSE,0,0,0.125,3
14602,4,FALSE,FALSE,0,0,0.125,3
14603,4,FALSE,FALSE,0,0,0.125,3
14604,4,FALSE,FALSE,0,0,0.125,3
14605,4,FALSE,FALSE,0,0,0.125,3
14606,4,FALSE,FALSE,0,0,0.125,3
14607,4,FALSE,FALSE,0,0,0.125,3
14608,4,FALSE,FALSE,0,0,0.125,3
14609,4,FALSE,FALSE,0,0,0.125,3
14610,4,FALSE,FALSE,0,0,0.125,3
14611,4,FALSE,FALSE,0,0,0.125,3
14612,4,FALSE,FALSE,0,0,0.125,3
14613,4,FALSE,FALSE,0,0,0.125,3
14614,4,FALSE,FALSE,0,0,0.125,3
14615,4,FALSE,FALSE,0,0,0.125,3
14616,4,FALSE,FALSE,0,0,0.125,3
14617,4,FALSE,FALSE,0,0,0.125,3
14618,4,FALSE,FALSE,0,0,0.125,3
14619,4,FALSE,FALSE,0,0,0.125,3
14620,4,FALSE,FALSE,0,0,0.125,3
14621,4,FALSE,FALSE,0,0,0.125,3
14622,4,FALSE,FALSE,0,0,0.125,3
14623,4,FALSE,FALSE,0,0,0.125,3
14624,4,FALSE,FALSE,0,0,0.125,3
14625,4,FALSE,FALSE,0,0,0.125,3
14626,4,FALSE,FALSE,0,0,0.125,3
14627,4,FALSE,FALSE,0,0,0.125,3
14628,4,FALSE,FALSE,0,0,0.125,3
14629,4,FALSE,FALSE,0,0,0.125,3
14630,4,FALSE,FALSE,0,0,0.125,3
14631,4,FALSE,FALSE,0,0,0.125,3
14632,4,FALSE,FALSE,0,0,0.125,3
14633,4,FALSE,FALSE,0,0,0.125,3
14634,4,FALSE,FALSE,0,0,0.125,3
14635,4,FALSE,FALSE,0,0,0.125,3
14636,4,FALSE,FALSE,0,0,0.125,3
14637,4,FALSE,FALSE,0,0,0.125,3
14638,4,FALSE,FALSE,0,0,0.125,3
14639,4,FALSE,FALSE,0,0,0.125,3
14640,4,FALSE,FALSE,0,0,0.125,3
14641,4,FALSE,FALSE,0,0,0.125,3
14642,4,FALSE,FALSE,0,0,0.125,3
14643,4,FALSE,FALSE,0,0,0.125,3
14644,4,FALSE,FALSE,0,0,0.125,3
14645,4,FALSE,FALSE,0,0,0.125,3
14646,4,FALSE,FALSE,0,0,0.125,3
14647,4,FALSE,FALSE,0,0,0.125,3
14648,4,FALSE,FALSE,0,0,0.125,3
14649,4,FALSE,FALSE,0,0,0.125,3
14650,4,FALSE,FALSE,0,0,0.125,3
14651,4,FALSE,FALSE,0,0,0.125,3
14652,4,FALSE,FALSE,0,0,0.125,3
14653,4,FALSE,FALSE,0,0,0.125,3
14654,4,FALSE,FALSE,0,0,0.125,3
14655,4,FALSE,FALSE,0,0,0.125,3
14656,4,FALSE,FALSE,0,0,0.125,3
14657,4,FALSE,FALSE,0,0,0.125,3
14658,4,FALSE,FALSE,0,0,0.125,3
14659,4,FALSE,FALSE,0,0,0.125,3
14660,4,FALSE,FALSE,0,0,0.125,3
14661,4,FALSE,FALSE,0,0,0.125,3
14662,4,FALSE,FALSE,0,0,0.125,3
14663,4,FALSE,FALSE,0,0,0.125,3
14664,4,FALSE,FALSE,0,0,0.125,3
14665,4,FALSE,FALSE,0,0,0.125,3
14666,4,FALSE,FALSE,0,0,0.125,3
14667,4,FALSE,FALSE,0,0,0.125,3
14668,4,FALSE,FALSE,0,0,0.125,3
14669,4,FALSE,FALSE,0,0,0.125,3
14670,4,FALSE,FALSE,0,0,0.125,3
14671,4,FALSE,FALSE,0,0,0.125,3
14672,4,FALSE,FALSE,0,0,0.125,3
14673,4,FALSE,FALSE,0,0,0.125,3
14674,4,FALSE,FALSE,0,0,0.125,3
14675,4,FALSE,FALSE,0,0,0.125,3
14676,4,FALSE,FALSE,0,0,0.125,3
14677,4,FALSE,FALSE,0,0,0.125,3
14678,4,FALSE,FALSE,0,0,0.125,3
14679,4,FALSE,FALSE,0,0,0.125,3
14680,4,FALSE,FALSE,0,0,0.125,3
14681,4,FALSE,FALSE,0,0,0.125,3
14682,4,FALSE,FALSE,0,0,0.125,3
14683,4,FALSE,FALSE,0,0,0.125,3
14684,4,FALSE,FALSE,0,0,0.125,3
14685,4,FALSE,FALSE,0,0,0.125,3
14686,4,FALSE,FALSE,0,0,0.125,3
14687,4,FALSE,FALSE,0,0,0.125,3
14688,4,FALSE,FALSE,0,0,0.125,3
14689,4,FALSE,FALSE,0,0,0.125,3
14690,4,FALSE,FALSE,0,0,0.125,3
14691,4,FALSE,FALSE,0,0,0.125,3
14692,4,FALSE,FALSE,0,0,0.125,3
14693,4,FALSE,FALSE,0,0,0.125,3
14694,4,FALSE,FALSE,0,0,0.125,3
14695,4,FALSE,FALSE,0,0,0.125,3
14696,4,FALSE,FALSE,0,0,0.125,3
14697,4,FALSE,FALSE,0,0,0.125,3
14698,4,FALSE,FALSE,0,0,0.125,3
14699,4,FALSE,FALSE,0,0,0.125,3
14700,4,FALSE,FALSE,0,0,0.125,3
14701,4,FALSE,TRUE,0,0,0.125,3
14702,4,FALSE,TRUE,0,0,0.125,3
14703,4,FALSE,TRUE,0,0,0.125,3
14704,4,FALSE,TRUE,0,0,0.125,3
14705,4,FALSE,TRUE,0,0,0.125,3
14706,4,FALSE,TRUE,0,0,0.125,3
14707,4,FALSE,TRUE,0,0,0.125,3
14708,4,FALSE,TRUE,0,0,0.125,3
14709,4,FALSE,TRUE,0,0,0.125,3
14710,4,FALSE,TRUE,0,0,0.125,3
14711,4,FALSE,TRUE,0,0,0.125,3
14712,4,FALSE,TRUE,0,0,0.125,3
14713,4,FALSE,TRUE,0,0,0.125,3
14714,4,FALSE,TRUE,0,0,0.125,3
14715,4,FALSE,TRUE,0,0,0.125,3
14716,4,FALSE,TRUE,0,0,0.125,3
14717,4,FALSE,TRUE,0,0,0.125,3
14718,4,FALSE,TRUE,0,0,0.125,3
14719,4,FALSE,TRUE,0,0,0.125,3
14720,4,FALSE,TRUE,0,0,0.125,3
14721,4,FALSE,TRUE,0,0,0.125,3
14722,4,FALSE,TRUE,0,0,0.125,3
14723,4,FALSE,TRUE,0,0,0.125,3
14724,4,FALSE,TRUE,0,0,0.125,3
14725,4,FALSE,TRUE,0,0,0.125,3
14726,4,FALSE,TRUE,0,0,0.125,3
14727,4,FALSE,TRUE,0,0,0.125,3
14728,4,FALSE,TRUE,0,0,0.125,3
14729,4,FALSE,TRUE,0,0,0.125,3
14730,4,FALSE,TRUE,0,0,0.125,3
14731,4,FALSE,TRUE,0,0,0.125,3
14732,4,FALSE,TRUE,0,0,0.125,3
14733,4,FALSE,TRUE,0,0,0.125,3
14734,4,FALSE,TRUE,0,0,0.125,3
14735,4,FALSE,TRUE,0,0,0.125,3
14736,4,FALSE,TRUE,0,0,0.125,3
14737,4,FALSE,TRUE,0,0,0.125,3
14738,4,FALSE,TRUE,0,0,0.125,3
14739,4,FALSE,TRUE,0,0,0.125,3
14740,4,FALSE,TRUE,0,0,0.125,3
14741,4,FALSE,TRUE,0,0,0.125,3
14742,4,FALSE,TRUE,0,0,0.125,3
14743,4,FALSE,TRUE,0,0,0.125,3
14744,4,FALSE,TRUE,0,0,0.125,3
14745,4,FALSE,TRUE,0,0,0.125,3
14746,4,FALSE,TRUE,0,0,0.125,3
14747,4,FALSE,TRUE,0,0,0.125,3
14748,4,FALSE,TRUE,0,0,0.125,3
14749,4,FALSE,TRUE,0,0,0.125,3
14750,4,FALSE,TRUE,0,0,0.125,3
14751,4,FALSE,TRUE,0,0,0.125,3
14752,4,FALSE,TRUE,0,0,0.125,3
14753,4,FALSE,TRUE,0,0,0.125,3
14754,4,FALSE,TRUE,0,0,0.125,3
14755,4,FALSE,TRUE,0,0,0.125,3
14756,4,FALSE,TRUE,0,0,0.125,3
14757,4,FALSE,TRUE,0,0,0.125,3
14758,4,FALSE,TRUE,0,0,0.125,3
14759,4,FALSE,TRUE,0,0,0.125,3
14760,4,FALSE,TRUE,0,0,0.125,3
14761,4,FALSE,TRUE,0,0,0.125,3
14762,4,FALSE,TRUE,0,0,0.125,3
14763,4,FALSE,TRUE,0,0,0.125,3
14764,4,FALSE,TRUE,0,0,0.125,3
14765,4,FALSE,TRUE,0,0,0.125,3
14766,4,FALSE,TRUE,0,0,0.125,3
14767,4,FALSE,TRUE,0,0,0.125,3
14768,4,FALSE,TRUE,0,0,0.125,3
14769,4,FALSE,TRUE,0,0,0.125,3
14770,4,FALSE,TRUE,0,0,0.125,3
14771,4,FALSE,TRUE,0,0,0.125,3
14772,4,FALSE,TRUE,0,0,0.125,3
14773,4,FALSE,TRUE,0,0,0.125,3
14774,4,FALSE,TRUE,0,0,0.125,3
14775,4,FALSE,TRUE,0,0,0.125,3
14776,4,FALSE,TRUE,0,0,0.125,3
14777,4,FALSE,TRUE,0,0,0.125,3
14778,4,FALSE,TRUE,0,0,0.125,3
14779,4,FALSE,TRUE,0,0,0.125,3
14780,4,FALSE,TRUE,0,0,0.125,3
14781,4,FALSE,TRUE,0,0,0.125,3
14782,4,FALSE,TRUE,0,0,0.125,3
14783,4,FALSE,TRUE,0,0,0.125,3
14784,4,FALSE,TRUE,0,0,0.125,3
14785,4,FALSE,TRUE,0,0,0.125,3
14786,4,FALSE,TRUE,0,0,0.125,3
14787,4,FALSE,TRUE,0,0,0.125,3
14788,4,FALSE,TRUE,0,0,0.125,3
14789,4,FALSE,TRUE,0,0,0.125,3
14790,4,FALSE,TRUE,0,0,0.125,3
14791,4,FALSE,TRUE,0,0,0.125,3
14792,4,FALSE,TRUE,0,0,0.125,3
14793,4,FALSE,TRUE,0,0,0.125,3
14794,4,FALSE,TRUE,0,0,0.125,3
14795,4,FALSE,TRUE,0,0,0.125,3
