SimID,L,Haploid,monoecious,omega,complete,U,sigma
6318,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6319,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6320,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6321,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6322,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6323,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6324,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6325,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6326,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6327,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6328,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6329,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6330,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6331,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6332,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6333,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6334,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6335,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6336,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6337,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6338,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6339,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6340,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6341,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6342,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6343,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6344,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6345,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6346,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6347,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6348,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6349,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6350,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6351,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6352,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6353,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6354,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6355,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6356,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6357,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6358,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6359,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6360,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6361,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6362,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6363,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6364,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6365,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6366,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6367,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6368,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6369,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6370,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6371,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6372,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6373,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6374,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6375,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6376,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6377,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6378,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6379,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6380,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6381,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6382,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6383,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6384,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6385,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6386,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6387,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6388,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6389,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6390,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6391,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6392,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6393,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6394,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6395,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6396,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6397,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6398,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6399,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6400,4,FALSE,TRUE,0.5,0,0.01,0.282842712474619
6401,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6402,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6403,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6404,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6405,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6406,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6407,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6408,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6409,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6410,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6411,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6412,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6413,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6414,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6415,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6416,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6417,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6418,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6419,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6420,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6421,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6422,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6423,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6424,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6425,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6426,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6427,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6428,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6429,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6430,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6431,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6432,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6433,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6434,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6435,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6436,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6437,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6438,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6439,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6440,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6441,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6442,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6443,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6444,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6445,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6446,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6447,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6448,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6449,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6450,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6451,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6452,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6453,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6454,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6455,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6456,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6457,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6458,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6459,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6460,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6461,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6462,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6463,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6464,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6465,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6466,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6467,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6468,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6469,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6470,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6471,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6472,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6473,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6474,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6475,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6476,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6477,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6478,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6479,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6480,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6481,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6482,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6483,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6484,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6485,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6486,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6487,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6488,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6489,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6490,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6491,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6492,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6493,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6494,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6495,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6496,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6497,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6498,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6499,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6500,4,FALSE,TRUE,1,0,0.01,0.282842712474619
6501,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6502,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6503,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6504,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6505,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6506,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6507,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6508,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6509,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6510,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6511,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6512,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6513,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6514,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6515,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6516,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6517,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6518,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6519,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6520,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6521,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6522,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6523,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6524,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6525,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6526,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6527,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6528,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6529,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6530,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6531,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6532,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6533,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6534,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6535,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6536,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6537,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6538,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6539,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6540,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6541,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6542,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6543,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6544,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6545,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6546,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6547,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6548,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6549,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6550,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6551,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6552,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6553,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6554,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6555,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6556,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6557,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6558,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6559,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6560,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6561,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6562,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6563,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6564,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6565,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6566,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6567,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6568,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6569,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6570,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6571,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6572,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6573,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6574,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6575,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6576,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6577,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6578,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6579,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6580,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6581,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6582,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6583,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6584,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6585,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6586,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6587,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6588,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6589,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6590,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6591,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6592,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6593,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6594,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6595,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6596,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6597,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6598,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6599,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6600,4,TRUE,TRUE,0,0,0.01,0.565685424949238
6601,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6602,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6603,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6604,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6605,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6606,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6607,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6608,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6609,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6610,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6611,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6612,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6613,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6614,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6615,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6616,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6617,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6618,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6619,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6620,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6621,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6622,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6623,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6624,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6625,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6626,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6627,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6628,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6629,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6630,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6631,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6632,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6633,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6634,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6635,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6636,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6637,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6638,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6639,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6640,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6641,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6642,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6643,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6644,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6645,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6646,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6647,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6648,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6649,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6650,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6651,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6652,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6653,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6654,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6655,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6656,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6657,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6658,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6659,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6660,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6661,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6662,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6663,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6664,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6665,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6666,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6667,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6668,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6669,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6670,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6671,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6672,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6673,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6674,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6675,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6676,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6677,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6678,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6679,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6680,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6681,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6682,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6683,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6684,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6685,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6686,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6687,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6688,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6689,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6690,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6691,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6692,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6693,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6694,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6695,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6696,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6697,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6698,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6699,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6700,4,FALSE,FALSE,0,0,0.01,0.565685424949238
6701,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6702,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6703,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6704,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6705,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6706,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6707,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6708,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6709,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6710,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6711,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6712,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6713,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6714,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6715,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6716,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6717,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6718,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6719,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6720,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6721,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6722,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6723,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6724,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6725,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6726,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6727,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6728,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6729,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6730,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6731,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6732,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6733,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6734,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6735,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6736,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6737,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6738,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6739,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6740,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6741,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6742,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6743,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6744,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6745,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6746,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6747,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6748,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6749,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6750,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6751,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6752,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6753,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6754,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6755,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6756,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6757,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6758,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6759,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6760,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6761,4,FALSE,TRUE,0,0,0.01,0.565685424949238
6762,4,FALSE,TRUE,0,0,0.01,0.565685424949238
