SimID,L,Haploid,monoecious,omega,complete,R,Kmax,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
11559,4,TRUE,TRUE,0,1,2,75,556,558,-0.0153672505902895,-0.000614284483435146,-1.17412343407312,-1.1668571315448,0.174034044006778,-1.17240645534699,0
11560,4,TRUE,TRUE,0,1,2,75,610,497,0.248361525055036,-0.0216955545232014,-2.90571580102172,-2.89619368447522,0.1541586989321,-2.90526612463481,0
11561,4,TRUE,TRUE,0,1,2,75,811,837,0.747143700495641,0.72704248166056,-9.93960548655678,-9.92193967325572,0.568820855284336,-9.93259384509605,0
11562,4,TRUE,TRUE,0,1,2,75,533,493,0.229509317641909,0.101266692040469,-1.54454426467948,-1.54915659243707,NA,NA,1
11563,4,TRUE,TRUE,0,1,2,75,782,676,0.313911364128846,-0.156864493065066,-2.78837074210724,-2.77679911130592,0.177429622772395,-2.78556638811708,0
11564,4,TRUE,TRUE,0,1,2,75,659,597,0.3354893299105,0.0563969281393804,-1.90412827310346,-1.89967087421343,0.321582102655425,-1.91849262227501,0
11565,4,TRUE,TRUE,0,1,2,75,629,628,0.109358623455208,0.0865539834460085,-1.46417212559879,-1.46115291533315,0.315936424409009,-1.44849694895725,0
11566,4,TRUE,TRUE,0,1,2,75,523,548,0.00887700522932056,0.146987220008787,-1.08083111763558,-1.084025207119,NA,NA,1
11567,4,TRUE,TRUE,0,1,2,75,529,548,0.0407142665541544,0.170073994544075,-0.782988450840446,-0.790021273694271,NA,NA,1
11568,4,TRUE,TRUE,0,1,2,75,519,523,0.108733900979656,0.151630719746823,-1.88304163655142,-1.88653513137987,0.252952399643034,-1.88961982771433,0
11569,4,TRUE,TRUE,0,1,2,75,556,495,0.171498133631423,-0.0222048831988015,-0.790856111684612,-0.787278914827107,NA,NA,1
11570,4,TRUE,TRUE,0,1,2,75,557,528,-0.0140318650314251,-0.0029460855930532,-0.467467551151982,-0.482719468991706,0.130830037470168,-0.498811828173722,0
11571,4,TRUE,TRUE,0,1,2,75,622,608,0.0453174742210349,0.0697171960945628,-1.49958991077865,-1.52960574064112,0.0386432262362948,-1.53513551097149,0
11572,4,TRUE,TRUE,0,1,2,75,624,604,-0.00396408843148865,0.0369925725060849,-1.22761905713943,-1.22192114945779,0.000512338236315912,-1.23255076113501,0
11573,4,TRUE,TRUE,0,1,2,75,571,647,0.04876660973491,0.142789880858178,-1.06756700297699,-1.05075504864963,0.110434672014101,-1.06060253488089,0
11574,4,TRUE,TRUE,0,1,2,75,572,561,0.0121873183749794,0.0872233558130546,-1.07297769881211,-1.06363996426739,0.0100639249350478,-1.07278936585204,0
11575,4,TRUE,TRUE,0,1,2,75,571,565,0.142850768661283,0.0875635940065367,-1.16549235056904,-1.16089883132689,0.0829454949391562,-1.1656010782131,0
11576,4,TRUE,TRUE,0,1,2,75,732,622,0.492175890609792,0.133786112072146,-4.65914282205136,-4.68104211917789,0.110957081086108,-4.67287217472865,0
11577,4,TRUE,TRUE,0,1,2,75,457,441,0.140618655229691,0.113092331665124,-1.15312518143421,-1.14189276535738,NA,NA,1
11578,4,TRUE,TRUE,0,1,2,75,552,535,0.0307955571353566,-0.0104950714794347,-0.843110233962687,-0.84364055242186,NA,NA,1
11579,4,TRUE,TRUE,0,1,2,75,571,559,0.072373680981684,0.0665085595178743,-0.995433366563658,-0.991185188678314,0.0433859074622942,-0.987013706559603,0
11580,4,TRUE,TRUE,0,1,2,75,524,536,0.113680434129916,0.186582527439949,-0.935725752998059,-0.932965944571054,NA,NA,1
11581,4,TRUE,TRUE,0,1,2,75,663,636,0.198942115429844,0.202770395007029,-1.8886827480773,-1.90238769282512,0.01196486842079,-1.90007468300777,0
11582,4,TRUE,TRUE,0,1,2,75,600,657,0.0682551055170084,0.189939270199174,-0.609866818442605,-0.647822668900534,0.191493475804843,-0.637122514686775,0
11583,4,TRUE,TRUE,0,1,2,75,577,515,0.0737412026920341,0.0197078857960351,-0.906424788513046,-0.907046186691664,NA,NA,1
11584,4,TRUE,TRUE,0,1,2,75,553,552,0.102647093030352,0.116599911606483,-0.86211822258823,-0.892659488737813,NA,NA,1
11585,4,TRUE,TRUE,0,1,2,75,562,591,-0.0589337117186475,0.167977696696425,-0.725461710386265,-0.727506145045869,0.279154270808945,-0.721930686450026,0
11586,4,TRUE,TRUE,0,1,2,75,665,583,0.390772256185624,0.128616164971596,-3.91252279244059,-3.89983571578066,0.346667111146076,-3.91014366603125,0
11587,4,TRUE,TRUE,0,1,2,75,580,501,0.212695344692974,-0.022872128712129,-0.986290072713483,-0.988767535502415,0.185706698980585,-0.990735686313294,0
11588,4,TRUE,TRUE,0,1,2,75,580,540,0.197242039497308,0.171645886463906,-1.14270479959408,-1.13602673244839,NA,NA,1
11589,4,TRUE,TRUE,0,1,2,75,671,655,0.234916837795591,0.12909135330951,-1.73229075952132,-1.74987237942635,0.283640860835818,-1.70910227058986,0
11590,4,TRUE,TRUE,0,1,2,75,664,667,-0.0230363091891963,-0.0687872251820076,-1.13442049119324,-1.12223576361735,0.0845511385133102,-1.14952598084244,0
11591,4,TRUE,TRUE,0,1,2,75,691,682,0.158103116519026,0.187834378196734,-0.96173868925642,-0.970522846284313,0.0490969417317932,-0.969038590816936,0
11592,4,TRUE,TRUE,0,1,2,75,591,562,0.429666810584322,0.267244690325283,-3.09105176651841,-3.09189729657018,0.448921164672827,-3.07652232535013,0
11593,4,TRUE,TRUE,0,1,2,75,685,644,0.179980636637576,0.0585924252523029,-1.51276977229254,-1.51870638938514,-0.0371715779418786,-1.5248084596979,0
11594,4,TRUE,TRUE,0,1,2,75,552,580,0.0160958381377361,0.205877073053552,-3.32630097807687,-3.32506882797998,NA,NA,1
11595,4,TRUE,TRUE,0,1,2,75,489,644,-0.104142720933003,0.321206637016526,-0.539267654778527,-0.542043078351137,NA,NA,1
11596,4,TRUE,TRUE,0,1,2,75,611,667,0.00708939779967244,0.17084592116298,-2.27442469024898,-2.27691944784176,0.0906219755212361,-2.25195556032312,0
11597,4,TRUE,TRUE,0,1,2,75,548,543,0.226222621665088,0.24896004962346,-1.64777061775422,-1.6581041189063,NA,NA,1
11598,4,TRUE,TRUE,0,1,2,75,510,601,-0.0527348791147588,0.185297268206177,-1.79498953787791,-1.7532631499888,0.255653393505288,-1.80000393471137,0
11599,4,TRUE,TRUE,0,1,2,75,648,592,0.155528789777771,-0.0710837413450254,-1.29417782012452,-1.28974003131611,0.0337991936662374,-1.27487786052032,0
11600,4,TRUE,TRUE,0,1,2,75,744,762,0.17468982361518,0.274978687181053,-0.945294386473244,-0.92679854130969,0.228405597217286,-0.963526030094358,0
11601,4,FALSE,FALSE,0,1,2,75,489,525,0.306192409669019,0.506282269471033,-1.25789725153819,-1.20341837871519,NA,NA,1
11602,4,FALSE,FALSE,0,1,2,75,517,554,0.378014185272906,0.495086460704268,-1.18869920873,-1.29979997756827,NA,NA,1
11603,4,FALSE,FALSE,0,1,2,75,432,352,0.46031534023807,0.0908103142990129,-1.31678276880613,-1.2494781685499,NA,NA,1
11604,4,FALSE,FALSE,0,1,2,75,437,479,0.398971149950574,0.506652269520417,-0.916898187016529,-1.09945146110342,NA,NA,1
11605,4,FALSE,FALSE,0,1,2,75,517,520,0.216727318361392,0.496994554118148,-1.53105613945076,-1.06522268941141,NA,NA,1
11606,4,FALSE,FALSE,0,1,2,75,457,478,0.329158080552866,0.293311458353931,-0.825149568824479,-0.430222841748292,NA,NA,1
11607,4,FALSE,FALSE,0,1,2,75,551,495,0.665516708361976,0.251294454826422,-0.878712671914207,-1.08862997286818,NA,NA,1
11608,4,FALSE,FALSE,0,1,2,75,488,476,0.283043177334285,0.267050551264807,-0.688061914133809,-0.741444387634966,NA,NA,1
11609,4,FALSE,FALSE,0,1,2,75,587,553,0.899255510251247,0.970774684784602,-2.14184194591365,-2.29809490799597,0.826987275295446,-2.28108783742531,0
11610,4,FALSE,FALSE,0,1,2,75,486,566,0.128000327379276,0.641779677784927,-1.48794225680234,-1.65278562018055,NA,NA,1
11611,4,FALSE,FALSE,0,1,2,75,516,493,0.593012208695318,0.546207012564766,-1.71101472233546,-1.6507865917133,NA,NA,1
11612,4,FALSE,FALSE,0,1,2,75,528,510,0.549146097372113,0.426268908975374,-1.06375059661914,-1.63147194454627,NA,NA,1
11613,4,FALSE,FALSE,0,1,2,75,561,527,0.472719021506465,0.472577725733855,-1.26649156993321,-1.55771678280324,NA,NA,1
11614,4,FALSE,FALSE,0,1,2,75,488,513,0.242832217628568,0.392987058315466,-0.953374693968371,-1.01657786321711,NA,NA,1
11615,4,FALSE,FALSE,0,1,2,75,487,486,0.532834128434733,0.412240058697195,-0.993761692012699,-1.18793049608448,NA,NA,1
11616,4,FALSE,FALSE,0,1,2,75,544,536,0.922314319346969,0.703443366633952,-1.81367375353552,-1.78056566901849,NA,NA,1
11617,4,FALSE,FALSE,0,1,2,75,470,502,0.4502017992246,0.466556359200142,-1.12127537721377,-1.00456518754603,NA,NA,1
11618,4,FALSE,FALSE,0,1,2,75,513,515,0.32257339724415,0.227463283717759,-0.870704648408099,-0.844516750471362,NA,NA,1
11619,4,FALSE,FALSE,0,1,2,75,498,511,0.390762471909784,0.413414487974539,-2.35955351202013,-2.10135086033565,NA,NA,1
11620,4,FALSE,FALSE,0,1,2,75,470,493,0.165644634784689,0.306036273289495,-0.848030499946811,-0.85812744809069,NA,NA,1
11621,4,FALSE,FALSE,0,1,2,75,543,509,0.645706663030715,0.532520190342472,-2.54416453188425,-2.5678104423124,NA,NA,1
11622,4,FALSE,FALSE,0,1,2,75,565,575,0.846369062901979,1.02011966624463,-2.02974339609458,-2.39341774909346,NA,NA,1
11623,4,FALSE,FALSE,0,1,2,75,481,489,0.408648138370139,0.624828988470251,-1.8337857236279,-1.57358252034864,NA,NA,1
11624,4,FALSE,FALSE,0,1,2,75,528,494,0.631245210970292,0.628951978856028,-2.36526160529489,-2.43009359919464,NA,NA,1
11625,4,FALSE,FALSE,0,1,2,75,557,572,0.576535253285774,0.481580857334218,-2.49510493368705,-2.279871294045,NA,NA,1
11626,4,FALSE,FALSE,0,1,2,75,499,475,0.481846601347002,0.389787207320134,-1.70135371801355,-1.71215178964824,NA,NA,1
11627,4,FALSE,FALSE,0,1,2,75,639,647,0.984603002813265,1.00893307574306,-2.25736940131351,-2.30249142519371,1.14556005884194,-2.33923900240668,0
11628,4,FALSE,FALSE,0,1,2,75,478,545,0.204459453220492,0.484133952934234,-1.32645426453232,-1.11242356390564,NA,NA,1
11629,4,FALSE,FALSE,0,1,2,75,458,475,0.521480801134576,0.616688675857618,-2.03699887272613,-2.0939413675356,NA,NA,1
11630,4,FALSE,FALSE,0,1,2,75,492,457,0.285345332550057,0.193180297774407,-0.941986061878563,-0.918939295526774,NA,NA,1
11631,4,FALSE,FALSE,0,1,2,75,429,459,0.175477450076386,0.293132468003311,-0.925093610449648,-0.71214686056143,NA,NA,1
11632,4,FALSE,FALSE,0,1,2,75,422,521,0.232345391020154,0.605958282818311,-1.7516498632723,-1.89892486818051,NA,NA,1
11633,4,FALSE,FALSE,0,1,2,75,506,501,0.440275828846479,0.375172897334351,-1.39802281912309,-1.37489153565339,NA,NA,1
11634,4,FALSE,FALSE,0,1,2,75,511,476,0.49662958245051,0.210846400607457,-1.73262514049241,-1.90606398964835,NA,NA,1
11635,4,FALSE,FALSE,0,1,2,75,587,565,0.782241521581367,0.518189542499352,-1.82418300562202,-1.75584192394343,NA,NA,1
11636,4,FALSE,FALSE,0,1,2,75,478,444,0.373769739270159,0.2410402784202,-1.2874388164032,-1.24465685141025,NA,NA,1
11637,4,FALSE,FALSE,0,1,2,75,450,496,0.227042439826572,0.569025261338736,-0.947833683030308,-1.0654718135409,NA,NA,1
11638,4,FALSE,FALSE,0,1,2,75,550,499,0.727844864459541,0.407360224933977,-2.40336581120811,-2.45614240731055,NA,NA,1
11639,4,FALSE,FALSE,0,1,2,75,437,540,0.273195784275667,0.733173107224644,-0.853585585565555,-0.893443133477034,NA,NA,1
11640,4,FALSE,FALSE,0,1,2,75,626,550,0.723040858822306,0.442387392029178,-1.75572919436796,-1.73466778016894,0.710170128308465,-1.71022530536094,0
11641,4,FALSE,FALSE,0,1,2,75,478,485,0.271953161170049,0.394742327870073,-1.12522848582913,-1.02678387821215,NA,NA,1
11642,4,FALSE,FALSE,0,1,2,75,523,586,0.546805609658055,0.958833266522698,-1.4250388311899,-1.41948456906618,NA,NA,1
11643,4,FALSE,FALSE,0,1,2,75,544,551,0.859279294183001,0.765889304054384,-3.21440523207573,-3.06342140080511,NA,NA,1
11644,4,FALSE,FALSE,0,1,2,75,401,529,0.0188053952629541,0.749756831307554,-1.65287592323891,-1.65006310469387,NA,NA,1
11645,4,FALSE,FALSE,0,1,2,75,485,484,0.340520372304191,0.167653752496462,-1.04321128962285,-1.14491236858533,NA,NA,1
11646,4,FALSE,FALSE,0,1,2,75,478,490,0.301307248584133,0.490910939080806,-1.26395437608108,-1.22871426775787,NA,NA,1
11647,4,FALSE,FALSE,0,1,2,75,578,546,0.610032253993311,0.285497202396784,-0.697229989606954,-0.506769856906933,NA,NA,1
11648,4,FALSE,FALSE,0,1,2,75,513,466,0.332531248503962,0.145307035242678,-0.698255094362438,-0.596473306743745,NA,NA,1
11649,4,FALSE,FALSE,0,1,2,75,451,436,0.25841347131745,0.196322985322727,-1.11586738731565,-1.27194977712579,NA,NA,1
11650,4,FALSE,FALSE,0,1,2,75,501,528,0.286796730516747,0.503420617598757,-1.18758657433177,-1.15565003502303,NA,NA,1
11651,4,FALSE,FALSE,0,1,2,75,529,527,0.362570332939957,0.228474261792083,-1.50805416116926,-1.37633399588582,NA,NA,1
11652,4,FALSE,FALSE,0,1,2,75,565,544,0.528983719466933,0.517287427823481,-1.13512607447242,-0.96080099880606,NA,NA,1
11653,4,FALSE,FALSE,0,1,2,75,483,473,0.414079740582609,0.449396207725758,-1.75507934567179,-1.72952243429316,NA,NA,1
11654,4,FALSE,FALSE,0,1,2,75,523,539,0.352558293232903,0.544128873669317,-0.891543244207955,-0.600507175150897,NA,NA,1
11655,4,FALSE,FALSE,0,1,2,75,474,469,0.550925750427204,0.471048423823813,-1.83853692510317,-1.84052332130376,NA,NA,1
11656,4,FALSE,FALSE,0,1,2,75,525,664,0.63036597139484,1.19546388549757,-3.03847163479739,-3.45476668279132,NA,NA,1
11657,4,FALSE,FALSE,0,1,2,75,534,524,0.705793345262282,0.567962117662421,-1.11912244246291,-1.49748492214325,NA,NA,1
11658,4,FALSE,FALSE,0,1,2,75,561,547,0.445196803027937,0.341018286559264,-1.6241929364989,-1.70871636384572,0.547344771618732,-1.53162845458872,0
11659,4,FALSE,FALSE,0,1,2,75,441,439,0.128467902541893,0.117820902190613,-0.774173397317908,-0.448829196870151,NA,NA,1
11660,4,FALSE,FALSE,0,1,2,75,507,573,0.496179114457752,0.871478019758366,-3.13212317536175,-2.94166879719604,NA,NA,1
11661,4,FALSE,FALSE,0,1,2,75,487,564,0.349660964791835,0.662417312419468,-1.92123272259972,-1.93870495325867,NA,NA,1
11662,4,FALSE,FALSE,0,1,2,75,541,491,0.642954372269828,0.426250101410384,-0.672358711276993,-0.563760285581674,NA,NA,1
11663,4,FALSE,FALSE,0,1,2,75,494,583,0.215303695648391,0.878987156769732,-1.78715204703921,-1.35766747667462,NA,NA,1
11664,4,FALSE,FALSE,0,1,2,75,512,552,0.289323750790402,0.441085643440611,-0.601276336108361,-0.784618361692293,NA,NA,1
11665,4,FALSE,FALSE,0,1,2,75,539,568,0.405337289389459,0.597472936173629,-1.97292049643443,-1.75667901155062,NA,NA,1
11666,4,FALSE,FALSE,0,1,2,75,396,395,0.293373356015698,0.115048829639461,-1.44435675059679,-1.54445557346913,NA,NA,1
11667,4,FALSE,FALSE,0,1,2,75,511,557,0.181264679564441,0.516680601750324,-0.670225063779108,-0.72641423700888,NA,NA,1
11668,4,FALSE,FALSE,0,1,2,75,437,530,0.397212821461756,0.747163999307934,-1.37582034379188,-1.27547818248747,NA,NA,1
11669,4,FALSE,FALSE,0,1,2,75,486,529,0.543003692202391,0.600095726941187,-1.63023166254794,-1.7761125262115,NA,NA,1
11670,4,FALSE,FALSE,0,1,2,75,547,556,0.533863154305413,0.570730561920849,-0.840213724689145,-0.775116231118249,NA,NA,1
11671,4,FALSE,FALSE,0,1,2,75,547,545,0.482566307520068,0.392596513450886,-2.0140708518361,-1.85024249685928,NA,NA,1
11672,4,FALSE,FALSE,0,1,2,75,607,569,0.889117765722184,0.593119632267552,-2.53800954672885,-2.64670900570049,NA,NA,1
11673,4,FALSE,FALSE,0,1,2,75,432,405,0.313792543205276,0.278813385365412,-1.42565474548937,-1.38783199033446,NA,NA,1
11674,4,FALSE,FALSE,0,1,2,75,527,582,0.522072735097052,0.939222478605774,-1.59745199356324,-1.86716869401798,NA,NA,1
11675,4,FALSE,FALSE,0,1,2,75,471,510,0.630399953087257,0.70756674809596,-2.34177263002223,-3.259887266068,NA,NA,1
11676,4,FALSE,FALSE,0,1,2,75,474,474,0.376392731604808,0.402807866939783,-0.767948462568522,-0.4302051086774,NA,NA,1
11677,4,FALSE,FALSE,0,1,2,75,497,464,0.498884719543892,0.28933634651373,-2.33963034818382,-2.34722411809217,NA,NA,1
11678,4,FALSE,FALSE,0,1,2,75,419,455,0.239700928115435,0.421053853516868,-1.06181043737693,-0.913313801400485,NA,NA,1
11679,4,FALSE,FALSE,0,1,2,75,541,533,0.406789254921566,0.395361623446203,-1.81554988063913,-1.6610936927969,NA,NA,1
11680,4,FALSE,FALSE,0,1,2,75,554,607,1.01627327395406,1.00576112564413,-2.04126472698718,-2.1184752707161,NA,NA,1
11681,4,FALSE,FALSE,0,1,2,75,495,462,0.349458974832376,0.2423602505746,-0.753490580038244,-0.754287139380142,NA,NA,1
11682,4,FALSE,FALSE,0,1,2,75,473,514,0.47412549781973,0.577852712675353,-1.27775363533488,-1.23700368790236,NA,NA,1
11683,4,FALSE,FALSE,0,1,2,75,465,447,0.3875520145123,0.455893976238485,-0.815432292037105,-0.786534371614382,NA,NA,1
11684,4,FALSE,FALSE,0,1,2,75,509,497,0.465600074037847,0.332770035726401,-1.487984524399,-1.37674614699857,NA,NA,1
11685,4,FALSE,FALSE,0,1,2,75,485,487,0.301985507177478,0.462408527032694,-1.82995119923808,-1.73249757627515,NA,NA,1
11686,4,FALSE,FALSE,0,1,2,75,521,511,0.991111556047907,0.644693062578395,-1.25654214880168,-1.45277664418789,NA,NA,1
11687,4,FALSE,FALSE,0,1,2,75,454,498,0.144820116720102,0.3967321328054,-1.46495319952008,-1.71983914302705,NA,NA,1
11688,4,FALSE,FALSE,0,1,2,75,492,525,0.148369207240237,0.481695849187236,-1.25448340526621,-1.255545214853,NA,NA,1
11689,4,FALSE,FALSE,0,1,2,75,529,587,0.424848250721253,0.635535382586693,-0.96268744797368,-1.14881134825892,NA,NA,1
11690,4,FALSE,FALSE,0,1,2,75,517,568,0.472630894364772,0.659554583783297,-1.56415949574336,-1.24386077269177,NA,NA,1
11691,4,FALSE,FALSE,0,1,2,75,507,494,0.353942338086096,0.396271896764112,-1.28403143024264,-1.29830539103276,NA,NA,1
11692,4,FALSE,FALSE,0,1,2,75,497,570,0.322824989234843,0.684089758213368,-2.11652105594296,-2.47549885101347,NA,NA,1
11693,4,FALSE,FALSE,0,1,2,75,516,539,0.518881713523521,0.656080818624852,-2.19407320452406,-1.89578459728164,NA,NA,1
11694,4,FALSE,FALSE,0,1,2,75,494,522,0.468350299862433,0.810122468419465,-1.61756558391468,-1.6388942638683,NA,NA,1
11695,4,FALSE,FALSE,0,1,2,75,498,532,0.402030266527614,0.523974749855855,-1.01220888469265,-0.942387733094763,NA,NA,1
11696,4,FALSE,FALSE,0,1,2,75,482,497,0.374251989688693,0.422697326558649,-0.99035302028823,-1.01654343954097,NA,NA,1
11697,4,FALSE,FALSE,0,1,2,75,486,516,0.715889908904118,0.611535116130491,-2.75984520924576,-2.70811906767473,NA,NA,1
11698,4,FALSE,FALSE,0,1,2,75,484,515,0.234997811427925,0.302832423172283,-0.852344746562685,-0.743654644200762,NA,NA,1
11699,4,FALSE,FALSE,0,1,2,75,502,453,0.511951536230562,0.406139798662952,-0.903077237946966,-1.26085542275581,NA,NA,1
11700,4,FALSE,FALSE,0,1,2,75,466,441,0.231963517419203,0.278294093432517,-0.627817601060583,-0.444752115205626,NA,NA,1
11701,4,FALSE,TRUE,0,1,2,75,543,557,0.489934225793405,0.449852228163866,-1.56230816106819,-1.39463056538594,NA,NA,1
11702,4,FALSE,TRUE,0,1,2,75,463,478,0.408711584839289,0.370129687068713,-0.0834668443813474,0.183769302455375,NA,NA,1
11703,4,FALSE,TRUE,0,1,2,75,497,490,0.260279951850235,0.276420329096841,-0.479299028986257,-0.796239106136079,NA,NA,1
11704,4,FALSE,TRUE,0,1,2,75,373,389,0.2674220754149,0.214175538969424,-0.227279604562617,-0.325803594294307,NA,NA,1
11705,4,FALSE,TRUE,0,1,2,75,567,566,0.70227289983142,0.526925493590219,-4.27241499549982,-4.0251482462584,0.906044752337681,-4.817483329045,0
11706,4,FALSE,TRUE,0,1,2,75,542,543,0.304235774972406,0.247560726505071,-0.0553798950006699,-0.294946611276129,NA,NA,1
11707,4,FALSE,TRUE,0,1,2,75,470,459,0.177705885587847,0.161427242411564,-1.86712546172859,-1.95068340084585,NA,NA,1
11708,4,FALSE,TRUE,0,1,2,75,456,446,0.273889497517129,0.302263096928562,-0.248925354365037,-0.289676447776018,NA,NA,1
11709,4,FALSE,TRUE,0,1,2,75,511,482,0.580482353156815,0.347830535042834,-1.02635679088392,-0.63619068257969,NA,NA,1
11710,4,FALSE,TRUE,0,1,2,75,577,573,0.532306274588702,0.3905966499174,-0.565767107480343,-0.196079063166286,NA,NA,1
11711,4,FALSE,TRUE,0,1,2,75,490,501,0.280913854046372,0.384504651066622,-0.620941517342109,-0.537137111993693,NA,NA,1
11712,4,FALSE,TRUE,0,1,2,75,497,485,0.401469257438466,0.33530797864572,-0.857655355289111,-0.649797088202723,NA,NA,1
11713,4,FALSE,TRUE,0,1,2,75,526,569,0.396832997578965,0.583200785368747,0.0939963957698851,0.360744106124768,NA,NA,1
11714,4,FALSE,TRUE,0,1,2,75,395,400,0.231784315184944,0.260676756757684,-0.335094706898552,-0.0148112220157242,NA,NA,1
11715,4,FALSE,TRUE,0,1,2,75,496,470,0.438813304260562,0.324809078181737,-0.336714315299602,-0.624767396863353,NA,NA,1
11716,4,FALSE,TRUE,0,1,2,75,503,513,0.567837379787471,0.598528391321662,-1.23830449862398,-1.38047583521736,NA,NA,1
11717,4,FALSE,TRUE,0,1,2,75,517,512,0.412185693007246,0.48837553360508,-2.52209958257164,-3.32735882237097,NA,NA,1
11718,4,FALSE,TRUE,0,1,2,75,562,549,0.424383827718076,0.483510268394774,-0.0223218874518742,-0.117022714321862,NA,NA,1
11719,4,FALSE,TRUE,0,1,2,75,498,498,0.302085920482013,0.375701062962741,-1.5676184666802,-1.19130865380672,NA,NA,1
11720,4,FALSE,TRUE,0,1,2,75,599,583,0.719871409732019,0.652075202020815,-4.33673839123517,-5.13701832062899,NA,NA,1
11721,4,FALSE,TRUE,0,1,2,75,574,566,0.912331429682722,0.995776460190839,-1.09594639526387,-0.944326947730718,NA,NA,1
11722,4,FALSE,TRUE,0,1,2,75,503,514,0.351839384726533,0.33847232785355,0.132065581578773,-0.445196957645873,NA,NA,1
11723,4,FALSE,TRUE,0,1,2,75,470,458,0.291251715174684,0.395079550983378,-0.569138783094491,-1.01635656219648,NA,NA,1
11724,4,FALSE,TRUE,0,1,2,75,586,559,0.945228587411781,0.841155192041455,-2.87299023285192,-2.6098809725676,NA,NA,1
11725,4,FALSE,TRUE,0,1,2,75,530,526,0.278356574878601,0.223146331297353,-0.285065379129785,0.132654802745989,NA,NA,1
11726,4,FALSE,TRUE,0,1,2,75,466,503,0.590566191071198,0.610755178709516,-1.00027921826862,-1.06343691528137,NA,NA,1
11727,4,FALSE,TRUE,0,1,2,75,448,445,0.348098746324569,0.382732524002269,-1.05391578721387,-1.59391287429695,NA,NA,1
11728,4,FALSE,TRUE,0,1,2,75,543,561,0.551307413211807,0.561127953637794,-1.12357006178838,-0.970335661934387,NA,NA,1
11729,4,FALSE,TRUE,0,1,2,75,518,511,0.578409307021023,0.528851878761645,-0.331144952913102,-1.07749913531685,NA,NA,1
11730,4,FALSE,TRUE,0,1,2,75,464,492,0.567120603907549,0.50112021909959,-1.40443219741769,-1.53503728733524,NA,NA,1
11731,4,FALSE,TRUE,0,1,2,75,548,522,0.661179606708676,0.518406630466114,-0.711463461011167,-0.402169153960257,0.724372665146009,-1.86946145831514,0
11732,4,FALSE,TRUE,0,1,2,75,555,567,0.404105697207982,0.445179003223578,-0.29228074366147,-0.352722211743915,NA,NA,1
11733,4,FALSE,TRUE,0,1,2,75,452,445,0.199447489855125,0.106889839407911,-0.341789296330353,-0.0531865457894151,NA,NA,1
11734,4,FALSE,TRUE,0,1,2,75,529,547,0.27123469103352,0.281017058727673,-2.12181819317088,-1.64132840009802,0.512413715025898,-2.35108472633463,0
11735,4,FALSE,TRUE,0,1,2,75,486,482,0.377129954349703,0.30526106945044,-0.769472589101644,-1.08905715779159,NA,NA,1
11736,4,FALSE,TRUE,0,1,2,75,550,519,0.466844508100518,0.470130435174976,-1.75897528834383,-1.84511907515008,NA,NA,1
11737,4,FALSE,TRUE,0,1,2,75,432,439,0.2143161155765,0.267820785577039,-0.974809160716944,-1.06991389170802,NA,NA,1
11738,4,FALSE,TRUE,0,1,2,75,464,446,0.22759715521299,0.204042498766353,-1.11297672508721,-0.939503345938752,NA,NA,1
11739,4,FALSE,TRUE,0,1,2,75,520,508,0.642133252889799,0.621397645807752,0.563534914104331,0.199053939104882,NA,NA,1
11740,4,FALSE,TRUE,0,1,2,75,474,452,0.204071680710643,0.178311733088426,-0.308243426913723,-0.255096038066812,NA,NA,1
11741,4,FALSE,TRUE,0,1,2,75,487,494,0.5490206988077,0.699460976416866,-2.05171697711695,-1.84831042943076,NA,NA,1
11742,4,FALSE,TRUE,0,1,2,75,551,532,0.515780495959652,0.403128094130905,-0.188481659931327,0.266916754311787,NA,NA,1
11743,4,FALSE,TRUE,0,1,2,75,537,520,0.361756210778014,0.404417005932506,-1.03030683001053,-1.31648233468557,NA,NA,1
11744,4,FALSE,TRUE,0,1,2,75,533,525,0.229261625850321,0.336975264789928,-0.553352293375358,-0.649509063083491,NA,NA,1
11745,4,FALSE,TRUE,0,1,2,75,544,530,0.293009974281488,0.247250533317936,-0.548388404086413,-0.515099254362977,NA,NA,1
11746,4,FALSE,TRUE,0,1,2,75,526,513,0.671748516065632,0.681835205438614,-2.034111352853,-1.80728973775782,NA,NA,1
11747,4,FALSE,TRUE,0,1,2,75,577,564,0.729750998945786,0.558395422205022,-1.73261401410108,-1.66580506342397,NA,NA,1
11748,4,FALSE,TRUE,0,1,2,75,510,497,0.844939071965514,0.727987223061169,-1.28444177847004,-1.19990295997986,NA,NA,1
11749,4,FALSE,TRUE,0,1,2,75,576,526,0.727518713159169,0.696147984229387,-1.13556272885625,-0.524376884574889,NA,NA,1
11750,4,FALSE,TRUE,0,1,2,75,442,439,0.365279619270539,0.313498669453183,-1.46176106502686,-1.50722023857297,NA,NA,1
11751,4,FALSE,TRUE,0,1,2,75,499,497,0.467787461786535,0.322019772999221,0.038316293083263,-0.0422413977653693,NA,NA,1
11752,4,FALSE,TRUE,0,1,2,75,583,558,0.853331622898367,0.866786328802138,-1.58225629169621,-2.0996613036291,0.912490179674839,-3.38433915690168,0
