SimID,L,Haploid,monoecious,omega,complete,PhenExp_1,PhenExp_2,GenExp_1,GenExp_2,PhenShift,GenShift
8433,2,FALSE,TRUE,0.5,1,2.17465641969234,2.19659065627,0.631588473571983,0.234070092389833,2.22964648285328,0.00766794205860094
8434,2,FALSE,TRUE,0.5,1,1.46682276792282,1.57070290733271,0.474057956955149,0.293411908732779,NA,NA
8435,2,FALSE,TRUE,0.5,1,1.65138925325453,1.54468486224961,0.139217534038768,1.97014854670741,1.65930468643197,0.0177371515528689
8436,2,FALSE,TRUE,0.5,1,1.44764848552178,1.37156720738489,0.0320557396652049,0.646072955981634,NA,NA
8437,2,FALSE,TRUE,0.5,1,2.02492096275051,2.07063679116137,0.548506636248824,0.122703023809055,1.76091030073465,0.00406948116168091
8438,2,FALSE,TRUE,0.5,1,1.47664381410763,1.43948579001934,0.070637443513644,0.254070164852358,NA,NA
8439,2,FALSE,TRUE,0.5,1,1.85917397454447,1.91922146944996,0.246590775166262,0.31786156539812,2.16767153240128,0.00602090898473673
8440,2,FALSE,TRUE,0.5,1,1.73294587954652,1.81143888656322,0.443389696713441,0.280449123108385,1.75703977609446,0.00138160573850614
8441,2,FALSE,TRUE,0.5,1,1.45189781997584,1.31755275529007,0.35869517583469,0.369126021658369,NA,NA
8442,2,FALSE,TRUE,0.5,1,2.03641483875537,2.12448216938748,0.546457825144464,0.185652381303314,1.96765953819418,0.0992537946725172
8443,2,FALSE,TRUE,0.5,1,1.51719342374981,1.4783373826673,0.217455429579627,0.251925697860341,1.58038665251808,0.00848461918794809
8444,2,FALSE,TRUE,0.5,1,1.45036470746772,1.48009332368165,0.407238490960214,0.414185663065218,NA,NA
8445,2,FALSE,TRUE,0.5,1,1.82616263480029,1.84645172070582,0.12107136919516,0.50501470959827,1.84368259299909,0.0372166562356874
8446,2,FALSE,TRUE,0.5,1,1.50715672442128,1.57066114520363,0.222792298331333,0.349526316080324,NA,NA
8447,2,FALSE,TRUE,0.5,1,1.76760868604914,1.83856890374108,1.3834941836919,0.157474324959815,1.59305241902147,0.00700078453641409
8448,2,FALSE,TRUE,0.5,1,1.78207681190544,1.72837746714186,0.949329257721535,0.78095019240596,1.78609528955976,0.0562678342049886
8449,2,FALSE,TRUE,0.5,1,2.25279695776987,2.16937663032606,0.0618838602973414,0.356208963170092,2.22498213725546,0.0785920385797787
8450,2,FALSE,TRUE,0.5,1,1.60686697853989,1.5086577482577,0.108634523335169,0.174832472437499,1.57990726795735,0.0274446808488112
8451,2,FALSE,TRUE,0.5,1,1.4591918479928,1.50484861563015,0.293884432369787,0.0396239846405004,NA,NA
8452,2,FALSE,TRUE,0.5,1,1.90285158807122,1.77669762459203,0.310462510185354,0.141717146884718,NA,NA
8453,2,FALSE,TRUE,0.5,1,1.84205910701695,1.85502652393899,0.440637044811971,0.199830875237057,1.62782561760864,0.0326352880161401
8454,2,FALSE,TRUE,0.5,1,1.90788088947822,1.98579371075113,0.113722294380933,0.0493049237569866,1.84394158312273,0.00435931173189922
8455,2,FALSE,TRUE,0.5,1,1.37870183635459,1.38303769810088,0.296792405992834,0.15835647136658,NA,NA
8456,2,FALSE,TRUE,0.5,1,1.65768817915737,1.85064291917483,0.151669685043402,0.0664010440405406,1.81033084645717,0.0624407670311106
8457,2,FALSE,TRUE,0.5,1,1.90553297505344,1.82161362649158,0.238556449881827,0.258457655962403,1.80871281143325,0.00311719717712296
8458,2,FALSE,TRUE,0.5,1,1.87144850120876,1.86251871362903,0.430928253360662,0.0234917950461214,1.86474631949058,0.00461579806400253
8459,2,FALSE,TRUE,0.5,1,1.55790088121844,1.61152215172247,0.494531630116608,0.344663790120109,NA,NA
8460,2,FALSE,TRUE,0.5,1,1.41222239773203,1.45835896403971,0.134184008182621,0.193666193850415,NA,NA
8461,2,FALSE,TRUE,0.5,1,1.71498682604148,1.65793808500063,0.181345147328632,0.0950654164376574,1.64347142094505,0.196374512263558
8462,2,FALSE,TRUE,0.5,1,1.43970039233442,1.4919923534935,0.386121976741093,0.141092413347026,1.55297717538365,0.0224692852497192
8463,2,FALSE,TRUE,0.5,1,1.70532352971435,1.77518756242833,0.142940271100171,0.387654790217761,1.65680649575906,0.0036076912319655
8464,2,FALSE,TRUE,0.5,1,1.72886871780144,1.79312741181212,0.691970105797414,0.453627853479165,1.59139996657863,0.000532147124021862
8465,2,FALSE,TRUE,0.5,1,1.71247456701538,1.70618402896825,0.782137962594582,0.701668674586635,NA,NA
8466,2,FALSE,TRUE,0.5,1,1.77444059652692,1.73812943741631,0.399484434582794,0.125132979154395,NA,NA
8467,2,FALSE,TRUE,0.5,1,1.88943805324373,2.12120977389714,0.515742519805069,0.609219954506864,1.88426674628393,0.00556883010081186
8468,2,FALSE,TRUE,0.5,1,1.96884185964106,1.95952794407892,0.390750886821872,0.60217832787837,2.02820670559696,0.0039318956892512
8469,2,FALSE,TRUE,0.5,1,2.27877246846429,2.34552374452643,0.857321852080527,1.12663054599645,1.68611167147341,0.0593468674251941
8470,2,FALSE,TRUE,0.5,1,1.52262712324679,1.51668052026612,0.0526420259784353,0.304430268947552,1.55995149297472,0.0112074991745666
8471,2,FALSE,TRUE,0.5,1,1.28084015248398,1.30902110661343,0.192424943464555,0.38841273878612,NA,NA
8472,2,FALSE,TRUE,0.5,1,1.58448686914574,1.56754097071673,0.226244926179581,0.0990022004522952,1.70800650978717,0.00477039696783432
8473,2,FALSE,TRUE,0.5,1,1.89756100296619,1.83622286748372,0.117621392198987,0.489882923824535,1.71171648390337,0.012818616083087
8474,2,FALSE,TRUE,0.5,1,1.65472818875702,1.63505010505372,0.566963138288297,1.29319479644528,1.5971867305136,0.0340337700375673
8475,2,FALSE,TRUE,0.5,1,1.66156574119442,1.67221181060861,0.220885117036418,0.286903798464996,1.72330265186123,0.0166760686476261
8476,2,FALSE,TRUE,0.5,1,1.72382458510268,1.83046906061643,0.572018785886667,0.352102865585939,1.73780169487295,0.0170926909548876
8477,2,FALSE,TRUE,0.5,1,1.47639371780506,1.58021483474198,0.180624033723989,0.201296877999738,NA,NA
8478,2,FALSE,TRUE,0.5,1,1.61734193052069,1.7198765362695,0.494431922554106,0.198815796912818,1.66207941118805,0.0368316002606948
8479,2,FALSE,TRUE,0.5,1,1.52667932653171,1.75896508593981,0.0482644914630313,0.460184233892581,1.50177227341782,0.050201955876572
8480,2,FALSE,TRUE,0.5,1,1.74654684169142,1.63148701849529,0.487513051317255,0.184785923629725,NA,NA
8481,2,FALSE,TRUE,0.5,1,1.60475821158362,1.50309056070125,0.405508102170135,0.0802841999280961,1.594601616075,0.00207173897676184
8482,2,FALSE,TRUE,0.5,1,1.90736545213035,1.94516767943127,0.63770703188678,0.236306059509866,NA,NA
8483,2,FALSE,TRUE,0.5,1,1.84929848927295,2.04952264856686,0.232505035589161,0.480369370776012,1.93873836241417,0.0644892879974003
8484,2,FALSE,TRUE,0.5,1,1.58246465165345,1.60473041793496,0.130774416074259,0.139357327254502,NA,NA
8485,2,FALSE,TRUE,0.5,1,1.68243765127667,1.84791470821381,0.150546722805812,0.182516396078459,1.63850752122506,0.00939489491241768
8486,2,FALSE,TRUE,0.5,1,1.29933616576421,1.34860398221184,0.21504018700389,0.189442936220748,NA,NA
8487,2,FALSE,TRUE,0.5,1,1.50548256258542,1.44465414341539,0.336337156733431,0.113440769616513,NA,NA
8488,2,FALSE,TRUE,0.5,1,2.02375707864743,2.08495872121799,0.298189019874669,0.153447639367702,1.64750206584931,0.0525714985998895
8489,2,FALSE,TRUE,0.5,1,1.48579249772462,1.39766227185213,0.562119176233745,1.86317069645274,NA,NA
8490,2,FALSE,TRUE,0.5,1,1.8319913896667,1.82505411009069,0.112387529702344,0.174211654248237,NA,NA
8491,2,FALSE,TRUE,0.5,1,1.60552996607855,1.57085487415446,0.247531290843816,0.167295934884237,1.6842390670765,0.0273019081142482
8492,2,FALSE,TRUE,0.5,1,1.68571989798385,1.48473275156066,0.185787591547551,2.12243299709423,1.52609897712981,0.0233124650804543
8493,2,FALSE,TRUE,0.5,1,1.53533824171653,1.5577403313326,0.0468334104821223,0.305417248801451,1.57977169658902,0.0177412303377153
8494,2,FALSE,TRUE,0.5,1,2.03709984117167,1.96554847587692,0.205542543825604,0.668261743983589,2.12465833058493,0.0340428952999782
8495,2,FALSE,TRUE,0.5,1,1.75344617729278,1.63364182529551,0.721061028792891,0.104820028862733,NA,NA
8496,2,FALSE,TRUE,0.5,1,1.37017668852047,1.30679049562739,0.422483069328151,0.396915445280104,NA,NA
8497,2,FALSE,TRUE,0.5,1,1.74759343843549,1.64577635382137,0.254678762628948,0.273960635133043,1.77365415211016,0.142008139325324
8498,2,FALSE,TRUE,0.5,1,1.61164861473175,1.66178815723126,0.0521870138806837,0.0333235122893888,1.63177546384919,0.0109169734660222
8499,2,FALSE,TRUE,0.5,1,1.96735730249498,1.95355446778259,0.111120040480729,0.077033669035368,1.95122702910844,0.00407811633717162
8500,2,FALSE,TRUE,0.5,1,1.85161731751556,1.84748289922664,0.568202623579108,0.283904917469008,1.57257461256907,0.0242631788082616
8501,2,FALSE,TRUE,0.5,1,1.2330483643515,1.31071715721538,0.184480968345408,0.355072651057685,NA,NA
8502,2,FALSE,TRUE,0.5,1,1.77095512491545,1.8798132306088,0.267228783280375,0.327982133505281,1.62030030426215,0.00645188807721058
8503,2,FALSE,TRUE,0.5,1,1.53272805509039,1.52862387719746,0.109313390414335,0.300642244180063,NA,NA
8504,2,FALSE,TRUE,0.5,1,1.92262214447344,1.99653779522216,0.281026064190322,0.155941583597342,1.7197019167148,0.00480836656837275
8505,2,FALSE,TRUE,0.5,1,1.73675857038982,1.7770199660733,0.429745041748217,0.320932084515335,1.7652982875168,0.0202042157515205
8506,2,FALSE,TRUE,0.5,1,1.66342104260885,1.54124819653602,0.161160394513863,0.452416647870725,NA,NA
8507,2,FALSE,TRUE,0.5,1,1.46059246139201,1.49605228834522,0.141092729432354,0.16191942953004,NA,NA
8508,2,FALSE,TRUE,0.5,1,1.44259120754654,1.42798040274414,0.204456235290998,0.293214460305249,NA,NA
8509,2,FALSE,TRUE,0.5,1,1.32740942888684,1.39540252764358,0.800818711591739,0.166988504988227,NA,NA
8510,2,FALSE,TRUE,0.5,1,1.73187876211569,1.59373824557473,0.075066549703971,0.0940181986712109,1.60402656751056,0.0275816611629506
8511,2,FALSE,TRUE,0.5,1,1.62484407797392,1.60683638295268,0.0849012636626167,0.0814098618766778,1.56832343929675,0.00369692396880778
8512,2,FALSE,TRUE,0.5,1,1.68630391046825,1.71271319796028,0.525059042162705,0.153975397577182,1.62085335777739,0.0324330213822785
8513,2,FALSE,TRUE,0.5,1,1.89347813136995,1.90507025220942,0.164976276135432,0.298855111017799,1.81199876081352,0.0755138271762181
8514,2,FALSE,TRUE,0.5,1,2.11186943449866,2.18025378521882,0.734435597855564,0.205607194766285,2.12955630464757,0.0382383126945312
8515,2,FALSE,TRUE,0.5,1,1.93039358903626,1.88323150365853,0.0309554885649548,0.0924205618837041,1.78548674651168,0.023225800776485
8516,2,FALSE,TRUE,0.5,1,1.65043013257605,1.77081528451495,0.304912979756995,0.519260258833109,NA,NA
8517,2,FALSE,TRUE,0.5,1,1.53673734768051,1.62149022725785,0.0430564082900972,0.207885782674718,1.6672562987111,0.00545208912789149
8518,2,FALSE,TRUE,0.5,1,1.97178324107787,1.97267702239719,0.0695540533998692,0.389516337601514,1.8951739220816,0.0434600393642861
8519,2,FALSE,TRUE,0.5,1,1.69524484335783,1.65294423351843,0.497105994548279,0.370229876517002,1.76737600309804,0.017754470295559
8520,2,FALSE,TRUE,0.5,1,2.1430845415144,2.05092984272742,0.419741942123904,0.254723265390776,2.2194164253949,0.0277246026806179
8521,2,FALSE,TRUE,0.5,1,1.50561543640964,1.54932170270937,0.818566958873738,0.964517597548214,NA,NA
8522,2,FALSE,TRUE,0.5,1,1.80372392609641,1.65850915666017,0.0163985682529266,1.105891262595,NA,NA
8523,2,FALSE,TRUE,0.5,1,2.01044636751536,1.97739103332672,0.276139446950749,0.455340986802867,1.65528139616791,0.0123116501826289
8524,2,FALSE,TRUE,0.5,1,1.74076635580817,1.72550049926998,0.228381294030564,0.111575067708314,1.56747868306547,0.015915683180186
8525,2,FALSE,TRUE,0.5,1,1.90325500181049,2.02214771508406,0.312909256919423,0.179947530564493,2.06635323266265,0.0196000863731244
8526,2,FALSE,TRUE,0.5,1,1.50562409491367,1.70007837230042,0.418094934799947,0.216370044674232,NA,NA
8527,2,FALSE,TRUE,0.5,1,1.24730023185966,1.31554698398538,0.261127112538684,0.0712845060727747,NA,NA
8528,2,FALSE,TRUE,0.5,1,1.99769886979913,1.93727216724084,0.19761880585301,0.364518707550445,1.92149899684149,0.0227627744847808
8529,2,FALSE,TRUE,0.5,1,1.43285825972474,1.31648391703659,0.188179028996089,0.382329103280662,NA,NA
8530,2,FALSE,TRUE,0.5,1,1.56055572267908,1.85330432221275,0.472690900033106,0.605894449976236,1.62442718075677,0.022978523588116
8531,2,FALSE,TRUE,0.5,1,1.82938020448453,2.08308186245872,1.05007300256683,0.81815515332441,1.72133416895535,0.0348733705821799
8532,2,FALSE,TRUE,0.5,1,1.57043126718636,1.55581835089512,0.220757779217986,0.226132537404054,NA,NA
8533,2,FALSE,TRUE,0.5,1,1.79285210797043,1.88510447573055,0.385962428167161,0.462964391932314,NA,NA
8534,2,FALSE,TRUE,0.5,1,1.56606944339755,1.56742415847357,0.515295355557025,0.659949907204868,NA,NA
8535,2,FALSE,TRUE,0.5,1,2.40773474168603,2.40976242614727,1.19332215613857,1.03235613069551,2.56809376713031,0.182983577883974
8536,2,FALSE,TRUE,0.5,1,2.42361850384983,2.56769364376508,1.1972604400519,0.477468351368107,1.86060700879607,0.0151261912085129
8537,2,FALSE,TRUE,0.5,1,1.80814104226177,1.89605831106855,0.217841460578354,0.103551407574905,1.82595625720758,0.0030445130022488
8538,2,FALSE,TRUE,0.5,1,1.50693210450031,1.45495637035764,0.301502887985293,0.372067026163451,NA,NA
8539,2,FALSE,TRUE,0.5,1,1.42270725690453,1.42108832745309,0.0453304607642456,0.465110484357336,NA,NA
8540,2,FALSE,TRUE,0.5,1,2.25657470316832,2.25119066925777,0.538340238689209,0.448258344285371,1.9276185261342,0.14040062954005
8541,2,FALSE,TRUE,0.5,1,1.78256314451516,1.76582742839024,0.0612784474549142,0.591933869749485,1.75555498185618,0.0396745779964827
8542,2,FALSE,TRUE,0.5,1,1.55659861666589,1.53784554402583,0.424276876860588,0.100291619478115,1.59004603888931,0.0517545473465091
8543,2,FALSE,TRUE,0.5,1,1.84973342853581,1.88397062255319,0.706317276195924,0.556252361836902,1.54593711715491,0.0141639868841778
8544,2,FALSE,TRUE,0.5,1,1.92842583806502,1.8315676319051,0.259112246901161,0.597127461771889,1.97324693615704,0.01687646479561
8545,2,FALSE,TRUE,0.5,1,2.13165167809663,2.16914357041043,0.180616675842413,0.450210260304385,2.03398151894112,0.0329459584908464
8546,2,FALSE,TRUE,0.5,1,2.08478915903972,2.16331909950971,0.881271622025672,0.433578322111705,1.87830387213314,0.0208617280138777
8547,2,FALSE,TRUE,0.5,1,1.92199034697349,1.91722806008464,0.156616202471789,0.26709933463601,1.99396738417193,0.00665788352607277
8548,2,FALSE,TRUE,0.5,1,1.70513794473697,1.57938888744697,0.344534271665477,0.318217417769847,NA,NA
8549,2,FALSE,TRUE,0.5,1,1.63031086919351,1.45352608735282,0.14350011343671,0.558546760571784,1.63875322263427,0.00372054324082528
8550,2,FALSE,TRUE,0.5,1,1.44913527995371,1.48482936397271,0.775586594329786,0.159614224857624,NA,NA
8551,2,FALSE,TRUE,0.5,1,1.55565318833824,1.61627027297499,0.514417332208462,0.0325943588197852,NA,NA
8552,2,FALSE,TRUE,0.5,1,1.37437572712857,1.46792469027416,0.597061015768487,0.198442382606382,NA,NA
8553,2,FALSE,TRUE,0.5,1,1.40738092657052,1.50417548235903,0.0418462011113837,0.207533716048693,NA,NA
8554,2,FALSE,TRUE,0.5,1,2.09431138061728,2.00599544973722,0.270644038699787,0.0944114216260772,2.19341110087253,0.0320288143883777
8555,2,FALSE,TRUE,0.5,1,1.79915375271337,1.76068670823285,0.279453581799057,0.256194235826889,1.84593858089357,0.0405001034287854
8556,2,FALSE,TRUE,0.5,1,1.70912672568898,1.65428812871443,0.0235022763567227,0.16659659400726,1.73194341166725,0.0172808158582282
8557,2,FALSE,TRUE,0.5,1,2.1110398898227,2.16675734869882,0.362034029688559,0.0983627474426663,1.72673616732084,0.0119443599789304
8558,2,FALSE,TRUE,0.5,1,2.02852848056066,1.96174779166645,0.458890419327831,0.48606568633427,1.76799956337402,0.0220280541463289
8559,2,FALSE,TRUE,0.5,1,1.74291768539061,1.72176611502952,0.40951782364593,0.0632132071589092,1.59137668233153,0.0224743241090691
8560,2,FALSE,TRUE,0.5,1,1.94160798787158,2.1027009531159,0.634837628949612,0.156390797797254,1.76003770576413,0.00226341749786493
8561,2,FALSE,TRUE,0.5,1,2.10888905128314,2.03421928366982,0.358676689196093,0.398533258476406,2.20050124689727,0.0216346133947595
8562,2,FALSE,TRUE,0.5,1,1.85179519940614,1.85479804374611,0.442324347693409,0.199242213870311,1.90245525043471,0.00944883053953215
8563,2,FALSE,TRUE,0.5,1,1.77889801943158,1.80818947025757,0.275303465233321,0.118665668981815,1.87729875332868,0.0431618552560774
8564,2,FALSE,TRUE,0.5,1,1.25717654445871,1.24446077705442,0.120085779171212,0.030710668777868,NA,NA
8565,2,FALSE,TRUE,0.5,1,2.15460691961864,2.21610911651572,1.89863167016795,0.0886700905659417,1.9656006213508,0.00841142233716758
8566,2,FALSE,TRUE,0.5,1,2.01197422412318,1.95595416798677,0.12900949258694,0.139134977219227,1.99455825039144,0.00416288510612259
8567,2,FALSE,TRUE,0.5,1,1.48949916173993,1.58282702227135,0.531167266306447,1.09734559907596,1.49530849823125,0.0041205826088553
8568,2,FALSE,TRUE,0.5,1,2.06263507859284,2.09391005726931,0.240285309702946,0.390075227055749,2.00855156524002,0.0109837047500135
8569,2,FALSE,TRUE,0.5,1,1.23892615637155,1.40408922965856,0.100131025174691,0.573686352639213,NA,NA
8570,2,FALSE,TRUE,0.5,1,1.61515224435486,1.70840926360232,0.295860483527379,0.418826680816496,NA,NA
8571,2,FALSE,TRUE,0.5,1,1.35429721679404,1.57046918522883,0.29206418827126,0.516782773291862,NA,NA
8572,2,FALSE,TRUE,0.5,1,1.50733876917781,1.53066373366654,0.346127183310638,0.0296486630720256,1.64702275637023,0.00839571923451382
8573,2,FALSE,TRUE,0.5,1,1.50746359950317,1.5824607333328,0.738665345570261,0.118795517740853,1.58907852077774,0.00531557117791717
8574,2,FALSE,TRUE,0.5,1,1.67214831121402,1.69453431324674,0.0395836856000633,0.0177034074849976,NA,NA
8575,2,FALSE,TRUE,0.5,1,1.62075590753826,1.39614198555645,0.0266196863605613,0.283681657635897,1.71217400999639,0.0314826544104078
8576,2,FALSE,TRUE,0.5,1,1.4513670810998,1.38793596648456,0.0815690185748813,0.174545722698456,NA,NA
8577,2,FALSE,TRUE,0.5,1,2.1079709955053,2.19460030312827,0.0363200473432694,0.0729436524610686,2.1401463474962,0.0177437319346
8578,2,FALSE,TRUE,0.5,1,1.44911800723398,1.40686554344257,0.00922752030694071,0.13967075468904,NA,NA
8579,2,FALSE,TRUE,0.5,1,1.69287545395513,1.73904245173163,0.236327959314242,0.0725599279302195,1.71186145685537,0.44357697727538
8580,2,FALSE,TRUE,0.5,1,1.95275062983488,1.83198692641608,0.172271911227094,0.323099152326317,2.08511603805157,0.0139749704191131
8581,2,FALSE,TRUE,0.5,1,1.39075391512949,1.30489805851639,0.0936486579148219,0.194695186078099,NA,NA
8582,2,FALSE,TRUE,0.5,1,1.66180022380026,1.52297323381097,0.151968311985086,1.18824056048068,NA,NA
8583,2,FALSE,TRUE,0.5,1,1.82913812513314,1.84985154953328,0.162846607403312,0.0554381874021072,1.6465042063223,0.0646478217415126
8584,2,FALSE,TRUE,0.5,1,1.77654910001987,1.79171926206639,0.213821412645242,0.305289756790151,1.66738142404337,0.0025941406983115
8585,2,FALSE,TRUE,0.5,1,1.87436462791594,1.99812560246327,0.165108838532072,0.142927369457624,1.73003176719707,0.0098913602644533
8586,2,FALSE,TRUE,0.5,1,2.07551070235783,2.01925912537142,0.451575466429423,1.08221241268018,2.12253839468227,0.0308250873056203
8587,2,FALSE,TRUE,0.5,1,1.71025409750907,1.79001655869549,0.305231201444586,0.0563507129547281,1.92448033305213,0.00882289422379265
8588,2,FALSE,TRUE,0.5,1,1.80992866019823,1.71606876714642,0.0688861629015169,0.595724050587468,1.87282745850268,0.0108889696900659
8589,2,FALSE,TRUE,0.5,1,1.50733544732365,1.39339021559778,0.0330124907145502,0.207648033783742,NA,NA
8590,2,FALSE,TRUE,0.5,1,1.49413943168442,1.53097660387168,0.14212288525689,0.621831639114449,NA,NA
