SimID,L,Haploid,monoecious,omega,complete,MeanPhen,GenVar,SummedGenVar
12601,4,FALSE,TRUE,0,1,1.5448726893013,2.96269671746901,NA
12602,4,FALSE,TRUE,0,1,1.40490804225699,4.82145389590254,NA
12603,4,FALSE,TRUE,0,1,1.40745837998731,1.46436685555419,NA
12604,4,FALSE,TRUE,0,1,1.61203704513706,1.92915847321434,NA
12605,4,FALSE,TRUE,0,1,1.19116784547264,1.94332389364916,NA
12606,4,FALSE,TRUE,0,1,1.29064117510828,2.55042113964933,NA
12607,4,FALSE,TRUE,0,1,1.2435538143986,3.30285474271309,NA
12608,4,FALSE,TRUE,0,1,1.3542904947886,1.93035951162171,NA
12609,4,FALSE,TRUE,0,1,1.21168669935271,2.11721807730266,NA
12610,4,FALSE,TRUE,0,1,1.42774517827357,4.74961451341069,NA
12611,4,FALSE,TRUE,0,1,1.37641533678411,3.02349047732882,NA
12612,4,FALSE,TRUE,0,1,1.27005756145665,2.69805753253599,NA
12613,4,FALSE,TRUE,0,1,1.14853294818784,2.93872866065726,NA
12614,4,FALSE,TRUE,0,1,1.23271309060501,1.93034128841376,NA
12615,4,FALSE,TRUE,0,1,1.16421860040319,2.72095439851723,NA
12616,4,FALSE,TRUE,0,1,1.17428443513249,3.09588186915623,NA
12617,4,FALSE,TRUE,0,1,1.24603631758011,2.55222324716529,NA
12618,4,FALSE,TRUE,0,1,1.42585053301905,1.98523350518195,NA
12619,4,FALSE,TRUE,0,1,1.23020932334169,1.04508032094262,NA
12620,4,FALSE,TRUE,0,1,1.33917085594581,3.2253218801756,NA
12621,4,FALSE,TRUE,0,1,1.08056582703659,1.74769014437781,NA
12622,4,FALSE,TRUE,0,1,1.32214162138844,1.55178583787511,NA
12623,4,FALSE,TRUE,0,1,1.12003139581732,2.47463174083467,NA
12624,4,FALSE,TRUE,0,1,0.995263168598121,1.92881769710894,NA
12625,4,FALSE,TRUE,0,1,1.36433723690281,1.75192918956961,NA
12626,4,FALSE,TRUE,0,1,1.12032242388179,1.48695490714577,NA
12627,4,FALSE,TRUE,0,1,1.40494946845843,1.14485825804768,NA
12628,4,FALSE,TRUE,0,1,1.16332039969337,2.73836049182433,NA
12629,4,FALSE,TRUE,0,1,1.21446212836154,3.1461461307364,NA
12630,4,FALSE,TRUE,0,1,1.60929258162903,1.53334384389525,NA
12631,4,FALSE,TRUE,0,1,1.14841670440694,2.66775713728009,NA
12632,4,FALSE,TRUE,0,1,1.02406874014804,1.57350280911479,NA
12633,4,FALSE,TRUE,0,1,1.21589492539635,1.89902432845718,NA
12634,4,FALSE,TRUE,0,1,1.01449339033588,1.48318763802795,NA
12635,4,FALSE,TRUE,0,1,1.49721287881411,2.71906832800776,NA
12636,4,FALSE,TRUE,0,1,1.21058267403275,1.31704336101166,NA
12637,4,FALSE,TRUE,0,1,1.32044454486639,3.17044923328198,NA
12638,4,FALSE,TRUE,0,1,1.12616500299388,2.16087087353208,NA
12639,4,FALSE,TRUE,0,1,1.27955563936855,3.79964898261316,NA
12640,4,FALSE,TRUE,0,1,1.40689629158312,2.29980301450368,NA
12641,4,FALSE,TRUE,0,1,1.03787209538712,1.50000936647955,NA
12642,4,FALSE,TRUE,0,1,1.36013766032178,2.03149859245947,NA
12643,4,FALSE,TRUE,0,1,1.40802111015533,2.13235013696335,NA
12644,4,FALSE,TRUE,0,1,1.37442211281233,2.99250874785045,NA
12645,4,FALSE,TRUE,0,1,1.20868356859554,4.40071806361958,NA
12646,4,FALSE,TRUE,0,1,1.18552735796711,1.85205583012207,NA
12647,4,FALSE,TRUE,0,1,1.51190069632334,1.05514462857373,NA
12648,4,FALSE,TRUE,0,1,1.55287713702188,2.44711283337054,NA
12649,4,FALSE,TRUE,0,1,1.35174698654387,6.20062270810054,NA
12650,4,FALSE,TRUE,0,1,1.49471559086941,2.27537446548112,NA
12651,4,FALSE,TRUE,0,1,1.23150741374012,2.38861259135727,NA
12652,4,FALSE,TRUE,0,1,1.18723355526321,2.1741354688493,NA
12653,4,FALSE,TRUE,0,1,1.24329471580238,1.71287029801769,NA
12654,4,FALSE,TRUE,0,1,1.12931913366314,2.43414363613961,NA
12655,4,FALSE,TRUE,0,1,1.32137653390468,0.780976486858681,NA
12656,4,FALSE,TRUE,0,1,1.14691399358881,1.34345088551087,NA
12657,4,FALSE,TRUE,0,1,1.57176431626886,1.77895352446031,NA
12658,4,FALSE,TRUE,0,1,1.53206509806463,5.65719951090233,NA
12659,4,FALSE,TRUE,0,1,1.02607172522502,1.32742131850738,NA
12660,4,FALSE,TRUE,0,1,1.24310007707252,3.54448154953711,NA
12661,4,FALSE,TRUE,0,1,1.28788210026213,2.70938761434741,NA
12662,4,FALSE,TRUE,0,1,1.18030409568464,2.53735703812118,NA
12663,4,FALSE,TRUE,0,1,1.59022140105208,1.09334945033596,NA
12664,4,FALSE,TRUE,0,1,1.38942461431584,2.51926535358856,NA
12665,4,FALSE,TRUE,0,1,1.62126528341036,2.4029681913491,NA
12666,4,FALSE,TRUE,0,1,1.43158065757719,2.94527574941138,NA
12667,4,FALSE,TRUE,0,1,1.1808315558879,2.04705923437284,NA
12668,4,FALSE,TRUE,0,1,1.2728677142976,1.63944643242396,NA
12669,4,FALSE,TRUE,0,1,1.30495268082099,6.01713790758955,NA
12670,4,FALSE,TRUE,0,1,1.15259621646861,4.03477506404959,NA
12671,4,FALSE,TRUE,0,1,1.36127862218374,1.51007976034679,NA
12672,4,FALSE,TRUE,0,1,1.19994392485347,2.17641676707726,NA
12673,4,FALSE,TRUE,0,1,1.4009142552144,3.76228429598917,NA
12674,4,FALSE,TRUE,0,1,1.30227523912886,2.94077941614461,NA
12675,4,FALSE,TRUE,0,1,1.48476478028006,1.41636303737284,NA
12676,4,FALSE,TRUE,0,1,1.30407722006673,2.87093402187866,NA
12677,4,FALSE,TRUE,0,1,1.09376522859469,2.80225357138767,NA
12678,4,FALSE,TRUE,0,1,1.35179495953937,2.48283530496071,NA
12679,4,FALSE,TRUE,0,1,1.24611954139962,1.11622364269949,NA
12680,4,FALSE,TRUE,0,1,1.25907703087792,2.09873228678766,NA
12681,4,FALSE,TRUE,0,1,1.55674997467124,3.14711905624573,NA
12682,4,FALSE,TRUE,0,1,1.28155174031249,1.87328980907863,NA
12683,4,FALSE,TRUE,0,1,1.22283040667449,4.77655877762873,NA
12684,4,FALSE,TRUE,0,1,1.14680913959105,1.22720247094345,NA
12685,4,FALSE,TRUE,0,1,1.31298053092263,1.44081090172738,NA
12686,4,FALSE,TRUE,0,1,1.38214917926796,1.98744776935769,NA
12687,4,FALSE,TRUE,0,1,1.2728600264006,1.99194622879128,NA
12688,4,FALSE,TRUE,0,1,1.35871896771289,1.25482838973803,NA
12689,4,FALSE,TRUE,0,1,1.20736987330407,2.48455825006563,NA
12690,4,FALSE,TRUE,0,1,1.35072867609456,2.294425802259,NA
12691,4,FALSE,TRUE,0,1,1.17639705734423,3.45059712417971,NA
12692,4,FALSE,TRUE,0,1,1.30795530531193,5.16676059823048,NA
12693,4,FALSE,TRUE,0,1,1.36668622554703,1.95450385227588,NA
12694,4,FALSE,TRUE,0,1,1.22870263065274,1.66167568624456,NA
12695,4,FALSE,TRUE,0,1,1.47518776743588,1.67067387660675,NA
12696,4,FALSE,TRUE,0,1,1.29159199188153,2.61134576101744,NA
12697,4,FALSE,TRUE,0,1,1.25519417549907,2.29218717798261,NA
12698,4,FALSE,TRUE,0,1,1.24955647583839,2.07326486276102,NA
12699,4,FALSE,TRUE,0,1,1.19502749616166,4.63753006913072,NA
12700,4,FALSE,TRUE,0,1,1.15405971290312,2.23281582888272,NA
12701,4,FALSE,TRUE,0,1,1.24838503832884,2.11100623240513,NA
12702,4,FALSE,TRUE,0,1,1.08563888168128,3.17315791459333,NA
12703,4,FALSE,TRUE,0,1,1.5502720295812,1.92525174096691,NA
12704,4,FALSE,TRUE,0,1,1.4985429947586,0.987234683349555,NA
12705,4,FALSE,TRUE,0,1,1.21471255924196,3.05500246101537,NA
12706,4,FALSE,TRUE,0,1,1.68881951276375,4.44208317273188,NA
12707,4,FALSE,TRUE,0,1,1.21123730117025,1.44177786188555,NA
12708,4,FALSE,TRUE,0,1,1.12596702988212,1.91596925326662,NA
12709,4,FALSE,TRUE,0,1,1.3883923394711,2.86754574879618,NA
12710,4,FALSE,TRUE,0,1,1.38450870217315,1.49547722560616,NA
12711,4,FALSE,TRUE,0,1,1.26702336204637,2.70417763894358,NA
12712,4,FALSE,TRUE,0,1,1.106957579443,3.49003733040096,NA
12713,4,FALSE,TRUE,0,1,1.25961449393559,1.83327614831995,NA
12714,4,FALSE,TRUE,0,1,1.23882376013399,6.99364139554317,NA
12715,4,FALSE,TRUE,0,1,1.24740598287254,2.57523269952508,NA
12716,4,FALSE,TRUE,0,1,1.25567555895413,6.82607112063848,NA
12717,4,FALSE,TRUE,0,1,1.39627564510674,1.42559633458406,NA
12718,4,FALSE,TRUE,0,1,1.52505265960179,2.54425843855993,NA
12719,4,FALSE,TRUE,0,1,1.19040843997908,1.74509021482488,NA
12720,4,FALSE,TRUE,0,1,1.05631451530751,2.31713910755078,NA
12721,4,FALSE,TRUE,0,1,1.46901327543737,1.23862512911371,NA
12722,4,FALSE,TRUE,0,1,1.15963532915659,3.45862391368463,NA
12723,4,FALSE,TRUE,0,1,1.48992102565457,3.88985202405197,NA
12724,4,FALSE,TRUE,0,1,1.32245956320091,2.43293648378384,NA
12725,4,FALSE,TRUE,0,1,1.33115099260123,3.42577310561019,NA
12726,4,FALSE,TRUE,0,1,1.56250212547318,1.71635347165832,NA
12727,4,FALSE,TRUE,0,1,1.54105352109169,4.60813210225418,NA
12728,4,FALSE,TRUE,0,1,1.60036237100106,2.55654166409106,NA
12729,4,FALSE,TRUE,0,1,1.06507756060329,2.14768335012038,NA
12730,4,FALSE,TRUE,0,1,1.35979739744517,3.38224036361449,NA
12731,4,FALSE,TRUE,0,1,1.27656554084233,1.97832650449112,NA
12732,4,FALSE,TRUE,0,1,1.32836177686967,3.07944851868293,NA
12733,4,FALSE,TRUE,0,1,1.35283443880369,2.35544895525765,NA
12734,4,FALSE,TRUE,0,1,1.24804567965721,1.80918990395284,NA
12735,4,FALSE,TRUE,0,1,1.23193133064258,3.10389473886997,NA
12736,4,FALSE,TRUE,0,1,1.38921740662759,3.29895697568345,NA
12737,4,FALSE,TRUE,0,1,1.32050237589952,4.18663613964253,NA
12738,4,FALSE,TRUE,0,1,1.23683714113576,3.44581529670444,NA
12739,4,FALSE,TRUE,0,1,1.33774606212401,1.94775796467281,NA
12740,4,FALSE,TRUE,0,1,1.3482056066089,2.7305831367372,NA
12741,4,FALSE,TRUE,0,1,1.45803184388774,2.75886312755418,NA
12742,4,FALSE,TRUE,0,1,1.56342017821336,4.04066161656337,NA
12743,4,FALSE,TRUE,0,1,1.39087605733185,3.32883313937222,NA
12744,4,FALSE,TRUE,0,1,1.26861946499599,3.16155056320815,NA
12745,4,FALSE,TRUE,0,1,1.28172399809616,1.73822200172411,NA
12746,4,FALSE,TRUE,0,1,1.14748549050611,1.35911231022615,NA
12747,4,FALSE,TRUE,0,1,1.34241516447521,2.97669510514105,NA
12748,4,FALSE,TRUE,0,1,1.02111532725495,1.47724607924167,NA
12749,4,FALSE,TRUE,0,1,1.18136459982278,3.15784889817581,NA
12750,4,FALSE,TRUE,0,1,1.31793234581717,2.14672197378716,NA
12751,4,FALSE,TRUE,0,1,1.34809019321882,3.83932888531401,NA
12752,4,FALSE,TRUE,0,1,1.30225844929943,3.348553244004,NA
12753,4,FALSE,TRUE,0,1,1.28324809503873,2.14396796504461,NA
12754,4,FALSE,TRUE,0,1,1.36804891779335,1.48830709895465,NA
12755,4,FALSE,TRUE,0,1,1.17227185689526,1.2034853504087,NA
12756,4,FALSE,TRUE,0,1,1.10679899684348,1.76292367610814,NA
12757,4,FALSE,TRUE,0,1,1.15512202831608,1.91456368715823,NA
12758,4,FALSE,TRUE,0,1,1.36079500219624,1.9671200847606,NA
12759,4,FALSE,TRUE,0,1,1.24974500543071,1.61226026136993,NA
12760,4,FALSE,TRUE,0,1,1.14087129804695,1.99847268556507,NA
12761,4,FALSE,TRUE,0,1,1.41506640388576,0.948444109804475,NA
12762,4,FALSE,TRUE,0,1,1.20671820037659,6.58526881278888,NA
12763,4,FALSE,TRUE,0,1,1.31327731325269,2.72178772519575,NA
12764,4,FALSE,TRUE,0,1,1.49416700516316,1.4307721235286,NA
12765,4,FALSE,TRUE,0,1,1.25347804643136,2.04955374529077,NA
12766,4,FALSE,TRUE,0,1,1.19668591957172,1.44456079174473,NA
12767,4,FALSE,TRUE,0,1,1.581915932832,2.13130579848145,NA
12768,4,FALSE,TRUE,0,1,1.23215261273598,1.09946599710603,NA
12769,4,FALSE,TRUE,0,1,1.11217593628298,4.22548506246716,NA
12770,4,FALSE,TRUE,0,1,1.40545440557274,4.27963744021818,NA
12771,4,FALSE,TRUE,0,1,1.28292963836912,2.99696002125962,NA
12772,4,FALSE,TRUE,0,1,1.27094356306602,1.61138123249307,NA
12773,4,FALSE,TRUE,0,1,1.57193627234905,2.57410113439201,NA
12774,4,FALSE,TRUE,0,1,1.31701840897251,3.56720585209715,NA
12775,4,FALSE,TRUE,0,1,1.26681006086109,2.68258123511803,NA
12776,4,FALSE,TRUE,0,1,1.43230134466928,3.16797616718521,NA
12777,4,FALSE,TRUE,0,1,1.21738840235272,1.77350625106858,NA
12778,4,FALSE,TRUE,0,1,1.37122887042565,1.21399130556585,NA
12779,4,FALSE,TRUE,0,1,1.38642242106979,2.59675432702571,NA
12780,4,FALSE,TRUE,0,1,1.30896772522484,5.32257004530026,NA
12781,4,FALSE,TRUE,0,1,1.18584212644296,2.36652957376041,NA
12782,4,FALSE,TRUE,0,1,1.32982609157332,6.42241306675379,NA
12783,4,FALSE,TRUE,0,1,1.65151145377747,1.75709894885079,NA
12784,4,FALSE,TRUE,0,1,1.41598360663759,1.32230992736661,NA
12785,4,FALSE,TRUE,0,1,1.37479803391593,6.93549553893838,NA
12786,4,FALSE,TRUE,0,1,1.30445361456553,5.48591581684498,NA
12787,4,FALSE,TRUE,0,1,1.35809879544231,1.13709251991451,NA
12788,4,FALSE,TRUE,0,1,1.622377516101,1.49468573404355,NA
12789,4,FALSE,TRUE,0,1,1.35233599680052,2.41659187071848,NA
12790,4,FALSE,TRUE,0,1,1.0714644539173,1.24593692615622,NA
12791,4,FALSE,TRUE,0,1,1.16861657537484,3.94979152436579,NA
12792,4,FALSE,TRUE,0,1,1.24172827378852,2.45425176092015,NA
12793,4,FALSE,TRUE,0,1,1.30770301195228,2.74941181003808,NA
12794,4,FALSE,TRUE,0,1,1.36922747499766,2.37690888765125,NA
12795,4,FALSE,TRUE,0,1,1.43154773009646,2.04012787752557,NA
12796,4,FALSE,TRUE,0,1,1.20307680917773,2.35131146312972,NA
12797,4,FALSE,TRUE,0,1,1.40001992569769,5.41080741243389,NA
12798,4,FALSE,TRUE,0,1,1.27108433712447,2.65721675098849,NA
12799,4,FALSE,TRUE,0,1,1.43095992993461,1.2834903090593,NA
12800,4,FALSE,TRUE,0,1,1.16408620761001,1.80241738887941,NA
12801,4,FALSE,TRUE,0,1,1.37281815532838,3.27021440298283,NA
12802,4,FALSE,TRUE,0,1,1.21340366448582,1.93719963028296,NA
12803,4,FALSE,TRUE,0,1,1.555418633549,0.65236252665138,NA
12804,4,FALSE,TRUE,0,1,1.35885104042243,2.97461741805133,NA
12805,4,FALSE,TRUE,0,1,1.31534456174269,2.86702040096852,NA
12806,4,FALSE,TRUE,0,1,1.19860391300982,2.47054963377365,NA
12807,4,FALSE,TRUE,0,1,1.61701075985624,0.984542600562193,NA
12808,4,FALSE,TRUE,0,1,1.41758900259666,3.54342302045786,NA
12809,4,FALSE,TRUE,0,1,1.61650729158964,1.05643146232939,NA
12810,4,FALSE,TRUE,0,1,1.35220969836873,0.831071969003041,NA
12811,4,FALSE,TRUE,0,1,1.37901951562556,1.25820968444867,NA
12812,4,FALSE,TRUE,0,1,1.22476789283077,2.08283720881862,NA
12813,4,FALSE,TRUE,0,1,1.2271087648065,1.69499694386865,NA
12814,4,FALSE,TRUE,0,1,1.26521931015982,1.85919196340143,NA
12815,4,FALSE,TRUE,0,1,1.3796014712857,1.92552337138388,NA
12816,4,FALSE,TRUE,0,1,1.35029418864998,1.02917002213137,NA
12817,4,FALSE,TRUE,0,1,1.30506259252582,2.7048771574173,NA
12818,4,FALSE,TRUE,0,1,1.46267145394792,1.69519169274885,NA
12819,4,FALSE,TRUE,0,1,1.47842148448603,1.95189857395169,NA
12820,4,FALSE,TRUE,0,1,1.2419724333712,1.08738673052344,NA
12821,4,FALSE,TRUE,0,1,1.51777605161081,5.4204535973806,NA
12822,4,FALSE,TRUE,0,1,1.23299133051419,1.77713075532982,NA
12823,4,FALSE,TRUE,0,1,1.43221612077199,5.0787919885058,NA
12824,4,FALSE,TRUE,0,1,1.30572399339659,2.55264076244169,NA
12825,4,FALSE,TRUE,0,1,1.44655631401316,5.15329944849003,NA
12826,4,FALSE,TRUE,0,1,1.40085273345994,2.09602238210699,NA
12827,4,FALSE,TRUE,0,1,1.43735713333363,1.6502819651911,NA
12828,4,FALSE,TRUE,0,1,1.23693390776561,1.62257824880664,NA
12829,4,FALSE,TRUE,0,1,1.34760010635092,2.10693973902323,NA
12830,4,FALSE,TRUE,0,1,1.24719532257775,1.83293511701378,NA
12831,4,FALSE,TRUE,0,1,1.37451091680943,2.44893461154824,NA
12832,4,FALSE,TRUE,0,1,1.18845741208874,3.04699365147637,NA
12833,4,FALSE,TRUE,0,1,1.20500029997154,1.42110741235553,NA
12834,4,FALSE,TRUE,0,1,1.50849338671438,2.55839157106049,NA
12835,4,FALSE,TRUE,0,1,1.28950025726676,1.97468328355041,NA
12836,4,FALSE,TRUE,0,1,1.34847037431036,3.57333149988929,NA
12837,4,FALSE,TRUE,0,1,1.1247320847603,2.0882974846816,NA
12838,4,FALSE,TRUE,0,1,1.43870008999029,2.21564623839338,NA
12839,4,FALSE,TRUE,0,1,1.44955291277731,1.50003170934731,NA
12840,4,FALSE,TRUE,0,1,1.15905794807389,2.22777392839526,NA
12841,4,FALSE,TRUE,0,1,1.33085488232999,2.35831111560063,NA
12842,4,FALSE,TRUE,0,1,1.03993945806479,1.1854073112868,NA
12843,4,FALSE,TRUE,0,1,1.49997931031457,2.65347721830469,NA
12844,4,FALSE,TRUE,0,1,1.28710121596461,3.01576185141505,NA
12845,4,FALSE,TRUE,0,1,1.09455594734496,2.47186399576565,NA
12846,4,FALSE,TRUE,0,1,1.26908496060814,1.36838212966882,NA
12847,4,FALSE,TRUE,0,1,1.26957312321619,3.1090051510502,NA
12848,4,FALSE,TRUE,0,1,1.39043662470903,2.80721424109127,NA
12849,4,FALSE,TRUE,0,1,1.30442086802182,3.50783204839795,NA
12850,4,FALSE,TRUE,0,1,1.42479708845933,1.69247407498871,NA
12851,4,FALSE,TRUE,0,1,1.26781142327359,2.04346580684763,NA
12852,4,FALSE,TRUE,0,1,1.13838592333262,0.661947698326069,NA
12853,4,FALSE,TRUE,0,1,1.09403790250967,2.83263207920638,NA
12854,4,FALSE,TRUE,0,1,1.46079562743348,5.33328582006447,NA
12855,4,FALSE,TRUE,0,1,1.25023581826391,1.88026489580244,NA
12856,4,FALSE,TRUE,0,1,1.16393645543642,2.30199184240333,NA
12857,4,FALSE,TRUE,0,1,1.12645082456365,1.45766093646271,NA
12858,4,FALSE,TRUE,0,1,1.2515623292035,5.27008034286332,NA
12859,4,FALSE,TRUE,0,1,1.5275667297749,3.0068689612393,NA
12860,4,FALSE,TRUE,0,1,1.2657196467669,3.28168908398885,NA
12861,4,FALSE,TRUE,0,1,1.43126407735333,0.958211876085856,NA
12862,4,FALSE,TRUE,0,1,1.42243110540612,1.04440958606023,NA
12863,4,FALSE,TRUE,0,1,1.34291711262769,2.13971602026849,NA
12864,4,FALSE,TRUE,0,1,1.15238941725779,1.78711201926309,NA
12865,4,FALSE,TRUE,0,1,1.07859616101445,1.26032618093909,NA
12866,4,FALSE,TRUE,0,1,1.55336221657312,1.81074148563376,NA
12867,4,FALSE,TRUE,0,1,1.62238886267282,2.37940547971906,NA
12868,4,FALSE,TRUE,0,1,1.2242685022668,2.15708724362978,NA
12869,4,FALSE,TRUE,0,1,1.07813992223797,2.6015967466796,NA
12870,4,FALSE,TRUE,0,1,1.52432394958258,2.43086876259965,NA
12871,4,FALSE,TRUE,0,1,1.54360429216471,2.20164270560857,NA
12872,4,FALSE,TRUE,0,1,1.60618022368296,1.9916140004201,NA
12873,4,FALSE,TRUE,0,1,1.15380047912148,1.55128593767923,NA
12874,4,FALSE,TRUE,0,1,1.49675097905248,4.735402001871,NA
12875,4,FALSE,TRUE,0,1,1.27880191749829,1.52446569970403,NA
12876,4,FALSE,TRUE,0,1,1.42137357821878,2.14009426633717,NA
12877,4,FALSE,TRUE,0,1,1.32239479163644,2.74440466761809,NA
12878,4,FALSE,TRUE,0,1,1.27217312171161,1.80720253748756,NA
12879,4,FALSE,TRUE,0,1,1.19093734895566,3.51328847628672,NA
12880,4,FALSE,TRUE,0,1,1.22427818520782,3.99787555224065,NA
12881,4,FALSE,TRUE,0,1,1.08026357225202,4.68463647745682,NA
12882,4,FALSE,TRUE,0,1,1.44440454059628,1.96341980933399,NA
12883,4,FALSE,TRUE,0,1,1.25022432601263,2.21467569613591,NA
12884,4,FALSE,TRUE,0,1,1.20363521308196,1.47751132698158,NA
12885,4,FALSE,TRUE,0,1,1.42070156296817,1.00557033545701,NA
12886,4,FALSE,TRUE,0,1,1.31627359701842,2.96339697667804,NA
12887,4,FALSE,TRUE,0,1,1.2779886114293,3.18582275387998,NA
12888,4,FALSE,TRUE,0,1,1.59058445291514,2.42433893058319,NA
12889,4,FALSE,TRUE,0,1,1.33135762694283,2.38655888113413,NA
12890,4,FALSE,TRUE,0,1,1.35192580960578,4.55517559325561,NA
12891,4,FALSE,TRUE,0,1,1.58299250908494,0.859261084117557,NA
12892,4,FALSE,TRUE,0,1,1.50538669464357,2.46182904730867,NA
12893,4,FALSE,TRUE,0,1,1.13495945379584,1.7641590808948,NA
12894,4,FALSE,TRUE,0,1,1.64255926724677,1.90231241659682,NA
12895,4,FALSE,TRUE,0,1,1.30656814685245,1.76296380254135,NA
12896,4,FALSE,TRUE,0,1,1.38739790138104,1.76505103741486,NA
12897,4,FALSE,TRUE,0,1,1.23214261086311,1.69142854396599,NA
12898,4,FALSE,TRUE,0,1,1.42212873684646,1.9156411746703,NA
12899,4,FALSE,TRUE,0,1,1.55215952113403,1.81793030609824,NA
12900,4,FALSE,TRUE,0,1,1.30517428854592,3.94923932541216,NA
12901,4,FALSE,TRUE,0,1,1.487953545573,1.04316860883659,NA
12902,4,FALSE,TRUE,0,1,0.900444571678261,1.07181676029801,NA
12903,4,FALSE,TRUE,0,1,1.63320157797713,1.5229269627066,NA
12904,4,FALSE,TRUE,0,1,1.39683954031931,3.21558691001714,NA
12905,4,FALSE,TRUE,0,1,1.45013118148322,2.78864558177227,NA
12906,4,FALSE,TRUE,0,1,1.29794674502987,1.27408550585266,NA
12907,4,FALSE,TRUE,0,1,1.3532408493307,7.03159518519094,NA
12908,4,FALSE,TRUE,0,1,1.14039165869225,3.68040365439723,NA
12909,4,FALSE,TRUE,0,1,1.3127186207951,6.99331572227433,NA
12910,4,FALSE,TRUE,0,1,1.41519056738051,2.88909579249584,NA
12911,4,FALSE,TRUE,0,1,1.39643899247308,3.37612958269795,NA
12912,4,FALSE,TRUE,0,1,1.38461157632998,8.35413693223344,NA
12913,4,FALSE,TRUE,0,1,1.22950393799519,3.53387400267462,NA
12914,4,FALSE,TRUE,0,1,1.22751320602836,1.71719920891694,NA
12915,4,FALSE,TRUE,0,1,1.4029735731874,3.70550586320432,NA
12916,4,FALSE,TRUE,0,1,1.16659545841288,2.7211944061394,NA
12917,4,FALSE,TRUE,0,1,1.27239796664359,2.39384649956876,NA
12918,4,FALSE,TRUE,0,1,1.48127910582372,2.70178040961271,NA
12919,4,FALSE,TRUE,0,1,1.1977357458892,1.88422468448812,NA
12920,4,FALSE,TRUE,0,1,1.4522336604237,2.31184406278583,NA
12921,4,FALSE,TRUE,0,1,1.41445224086715,2.0970221252854,NA
12922,4,FALSE,TRUE,0,1,1.50024843328058,2.1701437617327,NA
12923,4,FALSE,TRUE,0,1,1.22655332858434,3.76464752189363,NA
12924,4,FALSE,TRUE,0,1,1.3412070361522,1.86102243021315,NA
12925,4,FALSE,TRUE,0,1,1.31644088722493,3.0269072513807,NA
12926,4,FALSE,TRUE,0,1,1.27449114040575,1.74661913020086,NA
12927,4,FALSE,TRUE,0,1,1.2387810149453,2.8374400186287,NA
12928,4,FALSE,TRUE,0,1,1.41459351939124,2.35410489700033,NA
12929,4,FALSE,TRUE,0,1,1.25907589130486,1.7925464866655,NA
12930,4,FALSE,TRUE,0,1,1.45519031597513,1.61583632881126,NA
12931,4,FALSE,TRUE,0,1,1.17382288837742,1.77917397220312,NA
12932,4,FALSE,TRUE,0,1,1.54574981717565,2.81883219482627,NA
12933,4,FALSE,TRUE,0,1,1.32596685422235,2.04106076285504,NA
12934,4,FALSE,TRUE,0,1,1.44755897143252,2.18525640745943,NA
12935,4,FALSE,TRUE,0,1,1.30837879465223,2.12451891875535,NA
12936,4,FALSE,TRUE,0,1,1.26483078496875,1.49317718531259,NA
12937,4,FALSE,TRUE,0,1,1.01500125873463,2.27775478782039,NA
12938,4,FALSE,TRUE,0,1,1.36514737988564,1.42131239947241,NA
12939,4,FALSE,TRUE,0,1,1.19596069225583,1.72948607627188,NA
12940,4,FALSE,TRUE,0,1,1.27915913641295,2.13606608820816,NA
12941,4,FALSE,TRUE,0,1,1.30524358580921,2.41338531446813,NA
12942,4,FALSE,TRUE,0,1,1.38964080900861,4.78908495660714,NA
12943,4,FALSE,TRUE,0,1,1.32314199260489,4.87113621437362,NA
12944,4,FALSE,TRUE,0,1,1.46975237385047,3.91032965428409,NA
12945,4,FALSE,TRUE,0,1,1.17456395762181,1.24279349627755,NA
12946,4,FALSE,TRUE,0,1,1.26379574678971,1.79436161290112,NA
12947,4,FALSE,TRUE,0,1,1.2243906225273,1.77507635606297,NA
12948,4,FALSE,TRUE,0,1,1.29901794589077,1.41699257206338,NA
12949,4,FALSE,TRUE,0,1,1.26817087536529,2.10859951081057,NA
12950,4,FALSE,TRUE,0,1,1.73688095698464,3.83856365044323,NA
12951,4,FALSE,TRUE,0,1,1.2651863227805,2.44702853827036,NA
12952,4,FALSE,TRUE,0,1,1.41181493162245,1.68602075415441,NA
12953,4,FALSE,TRUE,0,1,1.37337605566972,1.73640602543169,NA
12954,4,FALSE,TRUE,0,1,1.67471306668572,1.24126175313073,NA
12955,4,FALSE,TRUE,0,1,1.15806405582861,2.20706084571137,NA
12956,4,FALSE,TRUE,0,1,1.31083704211439,1.11979951404782,NA
12957,4,FALSE,TRUE,0,1,1.25100068558122,3.42009178242318,NA
12958,4,FALSE,TRUE,0,1,1.2568590863781,1.86617648084163,NA
12959,4,FALSE,TRUE,0,1,1.27547941154488,2.99632282885626,NA
12960,4,FALSE,TRUE,0,1,1.56222514622787,1.10316452166797,NA
12961,4,FALSE,TRUE,0,1,1.32358713998282,1.930460625849,NA
12962,4,FALSE,TRUE,0,1,1.38105693545085,1.10209736141556,NA
12963,4,FALSE,TRUE,0,1,1.26769497118108,1.07270130750386,NA
12964,4,FALSE,TRUE,0,1,1.25880435309235,1.98887535174258,NA
12965,4,FALSE,TRUE,0,1,1.58530982953668,1.31000333396917,NA
12966,4,FALSE,TRUE,0,1,1.25234662093355,0.914785347049926,NA
12967,4,FALSE,TRUE,0,1,1.22522204671598,2.48152610405145,NA
